document_id,chunk_number,parsed_successfully,raw_output
17,92,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Use of the API wind model"",
      ""scope"": ""Offshore floating wind turbine support structures where low frequency responses are significant for dynamic stability, global motions, and design of electric cables and mooring systems."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""API"",
      ""related_domains"": ""structural design, cable design, mooring system design""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Use of the IEC wind model"",
      ""scope"": ""Bottom-founded offshore wind turbines, particularly in areas where high frequency wind fluctuations are relevant."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC"",
      ""related_domains"": ""structural design""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of wave loads in conjunction with wind loads"",
      ""scope"": ""Offshore wind turbine support structures, especially where wave forces and/or slamming forces are predominant."",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Implied - best practice based on document analysis"",
      ""related_domains"": ""structural design""
    }

  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""International (Industry Standard)"",
      ""role"": ""Develops standards and recommended practices for the oil and gas industry, which are often applied to offshore wind projects.""
    },
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International (Industry Standard)"",
      ""role"": ""Develops international standards for electrical, electronic, and related technologies, including wind turbine standards.""
    }
  ]
}
```"
17,93,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Kaimal model referenced in IEC 61400-1 (2005) and IEC 61400-3 (2009) is used to generate turbulent wind data."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-1 (2005) and IEC 61400-3 (2009)"",
      ""related_domains"": ""technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""For DLC 6.1a (normal turbine operating modes, turbulent wind condition), ±8 degrees yaw misalignment should be considered."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": 8,
      ""unit"": ""degrees"",
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""For DLC 6.1b and 6.1c (companion load cases, steady-state wind model), ±15 degrees of yaw misalignment should be considered."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": 15,
      ""unit"": ""degrees"",
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""For DLC 6.2a and 6.2b (abnormal turbine operating mode, loss of electrical grid connection), yaw misalignment up to ±180 degrees should be considered unless there are at least 6 hours of backup power supply."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": 180,
      ""unit"": ""degrees"",
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""A stricter requirement in terms of the capacity of backup power supply is imposed (specifics not detailed in this document excerpt)."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""GL’s guideline (2005) [2.32]"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Omni-directional wind and yaw misalignment up to ±180 degrees is generally required to be considered in the abnormal turbine operating mode as defined in DLC 6.2a and 6.2b."",
      ""scope"": ""Offshore wind turbine installations"",
      ""numerical_value"": 180,
      ""unit"": ""degrees"",
      ""source"": ""ABS Guide for Building and Classing Offshore Wind Turbine Installations (2010)"",
      ""related_domains"": ""safety, technical""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development for electrical, electronic, and related technologies""
    },
    {
      ""entity_name"": ""GL"",
      ""jurisdiction"": ""International"",
      ""role"": ""Classification and technical assurance provider (now DNV)""
    },
    {
      ""entity_name"": ""ABS"",
      ""jurisdiction"": ""International"",
      ""role"": ""Classification society for marine and offshore structures""
    }
  ]
}
```"
17,94,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consider omni-directional wind and a yaw misalignment with ± 180° for DLC 6.2a and 6.2b."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": 180,
      ""unit"": ""degrees"",
      ""source"": ""Design Standards for Offshore Wind Farms Final Report (M10PC00105)"",
      ""related_domains"": ""structural safety, load calculations""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Load calculations are to be based on the misalignment angle that results in the highest load acting on the Support Structure."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Design Standards for Offshore Wind Farms Final Report (M10PC00105)"",
      ""related_domains"": ""structural safety, load calculations""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The range of yaw misalignment assumed in the design of the Support Structure may be reduced to account for the contribution from an active or passive yaw control system, provided that the designer can justify that such a system is capable of achieving the assumed reduction of yaw misalignment under site specific conditions and an appropriate monitoring and maintenance program is implemented to maintain the effectiveness of yawing control during the service life of an offshore wind turbine."",
      ""scope"": ""Offshore wind turbine yaw control systems"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Design Standards for Offshore Wind Farms Final Report (M10PC00105)"",
      ""related_domains"": ""yaw control system performance, maintenance, structural safety""
    }
  ],
  ""regulatory_entities"": []
}
```"
17,95,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""All turbine blades must be feathered (turned to a 90-degree pitch angle) to minimize loads during specific operating conditions (e.g., high wind events)."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": ""90"",
      ""unit"": ""degrees"",
      ""source"": ""Design Standards for Offshore Wind Farms Final Report (M10PC00105)"",
      ""related_domains"": ""safety, technical""
    }
  ],
  ""regulatory_entities"": []
}
```"
17,96,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```

**Explanation:**

The provided document is a technical report discussing design considerations and simulation results related to blade pitch locking and yaw misalignment in offshore wind turbines. It does *not* contain explicit regulatory constraints or mention regulatory entities.  The document focuses on design standards and analysis, not on regulatory requirements. Therefore, according to the instructions, the JSON output reflects the absence of regulatory information with null values for the relevant fields."
17,97,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Sensitivity of Mudline Shear Force and Overturning Moment to Blade Pitch Angle"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Account for up to ±8 degrees of yaw misalignment in the extreme storm design load case where the turbulent wind model is used in the design, provided that there are at least 6 hours of capacity of back-up power supply to the safety and control systems."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": 8,
      ""unit"": ""degrees"",
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""At least 6 hours of capacity of back-up power supply to the safety and control systems is required when accounting for yaw misalignment in the extreme storm design load case using the turbulent wind model."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": 6,
      ""unit"": ""hours"",
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""safety, technical""
    },
        {
      ""type"": ""Technical"",
      ""requirement"": ""Turbine support structure can be designed to accommodate the most unfavorable load conditions due to yaw misalignment."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 (2009) (implied as an alternative)"",
      ""related_domains"": ""safety, technical""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development""
    }
  ]
}
```"
17,98,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Pitch control failure and angle locking are normally not considered during the design of turbine support structure and thus not included in the IEC abnormal load cases."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""The turbine blades are normally feathered during the storm condition to minimize the load."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Design Standards for Offshore Wind Farms"",
      ""related_domains"": ""technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""For abnormal turbine operating modes, the nacelle yaw misalignment (yaw error) is taken as 30 degrees. All blades are assumed in the feathered position with the pitch angle of 90 degrees."",
      ""scope"": ""Offshore wind turbines, load case definitions"",
      ""numerical_value"": 30,
      ""unit"": ""degrees"",
      ""source"": ""Design Standards for Offshore Wind Farms"",
      ""related_domains"": ""technical, safety""
    },
        {
      ""type"": ""Technical"",
      ""requirement"": ""For abnormal turbine operating modes, the blades are assumed in the feathered position with the pitch angle of 90 degrees."",
      ""scope"": ""Offshore wind turbines, load case definitions"",
      ""numerical_value"": 90,
      ""unit"": ""degrees"",
      ""source"": ""Design Standards for Offshore Wind Farms"",
      ""related_domains"": ""technical, safety""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development for electrical, electronic and related technologies""
    }
  ]
}
```"
17,99,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consideration of return period of environmental conditions, normal and abnormal turbine operating modes, wind and wave misalignment, and site condition variations in structural response evaluation of monopile support structures."",
      ""scope"": ""Monopile support structures"",
      ""numerical_value"": 20,
      ""unit"": ""load cases"",
      ""source"": ""M10PC00105 Section 2.6.1"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Account for wind drag load on the tower separately."",
      ""scope"": ""Monopile support structures, Tower"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105 Section 2.6.1"",
      ""related_domains"": ""structural, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Use exponential wind shear law (Equation 2.2) for extreme wind condition calculations."",
      ""scope"": ""Wind load calculations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105 Section 2.6.1, Equation 2.2"",
      ""related_domains"": ""technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Apply wind shape coefficient of 0.5 for cylindrical sections."",
      ""scope"": ""Wind load calculations on cylindrical sections"",
      ""numerical_value"": 0.5,
      ""unit"": ""wind shape coefficient"",
      ""source"": ""M10PC00105 Section 2.6.1"",
      ""related_domains"": ""technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Consider breaking wave slamming load if the wave breaking limit is reached."",
      ""scope"": ""Wave load calculations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105 Section 2.6.1"",
      ""related_domains"": ""structural, safety""
    }


  ],
  ""regulatory_entities"": []
}
```"
17,100,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Wave slamming load calculations shall be performed according to IEC 61400-3 (2009)."",
      ""scope"": ""Offshore wind farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""structural, safety""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC (International Electrotechnical Commission)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development for electrical and electronic technologies, including wind turbines.""
    }
  ]
}
```"
17,101,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```

**Explanation:**

The provided document presents analysis results (e.g., wave slamming loads, mudline base shear) for different monopile designs under various scenarios (different locations and return periods).  It does *not* explicitly state any regulatory constraints or mention any regulatory entities.  It's a technical report showcasing modeling and analysis, not a regulatory document. Therefore, the JSON output reflects the absence of regulatory information by returning null values (represented as empty arrays and empty strings) for the relevant fields."
17,102,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```

**Explanation:**

The provided document is a technical report summarizing structural load calculations for monopile foundations in offshore wind farms. It presents *results* of applying design standards, but it does *not* explicitly state the standards themselves.  While we can infer that design standards exist and are being followed (implied by terms like ""Design Standards"" in the title and the presentation of calculated loads), the document doesn't articulate specific regulatory requirements.  Therefore, according to the instructions, we return null values (represented as empty arrays and empty strings) for the regulatory constraints and entities.  The document metadata is extracted based on the available information."
17,103,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [],
  ""regulatory_entities"": []
}
```

**Explanation:**

The provided document presents data from simulations related to the structural analysis of monopile offshore wind turbine foundations under various load cases (wind, wave, misalignment). It does *not* contain any explicit regulatory constraints or mention any regulatory entities.  The data itself represents technical analysis, not regulatory requirements.  Therefore, all fields related to regulatory constraints and entities are null or empty.  The document type is identified as ""Offshore"" based on the context."
17,104,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Material yield strength shall be considered as 345 MPa."",
      ""scope"": ""Monopile structures"",
      ""numerical_value"": 345,
      ""unit"": ""MPa"",
      ""source"": ""M10PC00105 (Implicit assumption in the case study)"",
      ""related_domains"": ""structural, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Strength design criteria shall be in accordance with ABS Guide (2011) (ABS-WSD), API-RP 2A-WSD (2007) (API-WSD), and IEC 61400-3 (2007)/ISO 19902 (2007) (IEC/ISO)."",
      ""scope"": ""Monopile structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105"",
      ""related_domains"": ""structural, technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Working stress design approach shall utilize unfactored loads (ABS-WSD and API-WSD)."",
      ""scope"": ""Monopile structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105"",
      ""related_domains"": ""structural, technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Load and Resistance Factor Design (LRFD) method shall apply load factors (IEC/ISO)."",
      ""scope"": ""Monopile structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105"",
      ""related_domains"": ""structural, technical, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Design load case for extreme storms shall refer to the 50-year return event (IEC 61400-3)."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": 50,
      ""unit"": ""years"",
      ""source"": ""IEC 61400-3 (2007)"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Load factors specified in IEC 61400-3 shall be applied to both 50-year and 100-year return conditions."",
      ""scope"": ""Offshore wind turbines"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105, IEC 61400-3 (2007)"",
      ""related_domains"": ""safety, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Strength criteria defined in API-WSD for extreme design conditions shall be applied to both normal and abnormal turbine operating modes under 50-year or 100-year return environmental conditions."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""M10PC00105, API-RP 2A-WSD (2007)"",
      ""related_domains"": ""safety, technical""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""American Bureau of Shipping (ABS)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development (ABS Guide)""
    },
    {
      ""entity_name"": ""American Petroleum Institute (API)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development (API-RP 2A-WSD)""
    },
    {
      ""entity_name"": ""International Electrotechnical Commission (IEC)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development (IEC 61400-3)""
    },
    {
      ""entity_name"": ""International Organization for Standardization (ISO)"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development (ISO 19902)""
    }
  ]
}
```"
17,105,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Safety"",
      ""requirement"": ""Member strength criterion as defined in Eq. (13.3-8) in ISO 19902 (2007)"",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": ""0.15"",
      ""unit"": ""Ratio of member's acting axial force to its allowable axial force"",
      ""source"": ""ISO 19902 (2007)"",
      ""related_domains"": ""structural safety, design""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Member strength criteria as defined in ABS Guide (ABS, 2011 [2.3])"",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ABS Guide (ABS, 2011 [2.3])"",
      ""related_domains"": ""structural safety, design""
    },
    {
      ""type"": ""Safety"",
      ""requirement"": ""Extreme design criteria as defined in API RP 2A-WSD"",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""API RP 2A-WSD"",
      ""related_domains"": ""structural safety, design""
    },
        {
      ""type"": ""Safety"",
      ""requirement"": ""Load case considerations for normal and abnormal operating conditions, including 30-degree yaw misalignment."",
      ""scope"": ""Offshore wind turbine support structures"",
      ""numerical_value"": ""30"",
      ""unit"": ""degrees"",
      ""source"": ""Document M10PC00105"",
      ""related_domains"": ""structural safety, design, operation""
    }

  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""ABS"",
      ""jurisdiction"": ""International (classification society)"",
      ""role"": ""Development of standards for offshore structures""
    },
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""International (industry association)"",
      ""role"": ""Development of recommended practices for the petroleum and natural gas industries, including offshore structures""
    },
    {
      ""entity_name"": ""ISO"",
      ""jurisdiction"": ""International (standards organization)"",
      ""role"": ""Development of international standards, including those for wind turbine structures""
    }
  ]
}
```"
17,106,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Code check according to ABS standard"",
      ""scope"": ""Monopile support structure"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ABS"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Code check according to API standard"",
      ""scope"": ""Monopile support structure"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""API"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Code check according to IEC/ISO standard"",
      ""scope"": ""Monopile support structure"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC/ISO"",
      ""related_domains"": ""structural, safety""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""ABS"",
      ""jurisdiction"": ""International (likely)"",
      ""role"": ""Standard setting and certification for marine and offshore structures""
    },
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""International (likely)"",
      ""role"": ""Standard setting for the oil and gas industry, often applied to offshore structures""
    },
    {
      ""entity_name"": ""IEC/ISO"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standard setting for electrotechnical systems and related areas, including wind turbines""
    }
  ]
}
```"
17,107,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Load factors as specified in IEC 61400-3 (2007)"",
      ""scope"": ""Offshore Wind Farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 (2007)"",
      ""related_domains"": ""structural design, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Resistance factors and component strength criteria as specified in ISO 19902 (2007)"",
      ""scope"": ""Offshore Wind Farms"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ISO 19902 (2007)"",
      ""related_domains"": ""structural design, safety""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards Development Organization""
    },
    {
      ""entity_name"": ""ISO"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards Development Organization""
    }
  ]
}
```"
17,108,True,"```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Utilization Ratio limit based on ABS standard"",
      ""scope"": ""Offshore wind turbine tower and foundation"",
      ""numerical_value"": 1.13,
      ""unit"": null,
      ""source"": ""ABS"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Utilization Ratio limit based on API standard"",
      ""scope"": ""Offshore wind turbine tower and foundation"",
      ""numerical_value"": 1.12,
      ""unit"": null,
      ""source"": ""API"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Utilization Ratio limit based on IEC/ISO standard"",
      ""scope"": ""Offshore wind turbine tower and foundation"",
      ""numerical_value"": 1.03,
      ""unit"": null,
      ""source"": ""IEC/ISO"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Safety factors for load cases according to ABS, API, and IEC standards."",
      ""scope"": ""Offshore wind turbine structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""ABS, API, IEC"",
      ""related_domains"": ""safety, structural""
    },
        {
      ""type"": ""Technical"",
      ""requirement"": ""Material property requirement for Young's Modulus (E)"",
      ""scope"": ""Offshore wind turbine structure"",
      ""numerical_value"": 210000,
      ""unit"": ""MPa"",
      ""source"": null, 
      ""related_domains"": ""structural""
    }

  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""ABS"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development and certification for marine and offshore structures""
    },
    {
      ""entity_name"": ""API"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development for the oil and gas industry, including offshore structures""
    },
    {
      ""entity_name"": ""IEC/ISO"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development for electrotechnical systems and related areas, including wind turbines""
    }
  ]
}
```"
17,109,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Design Standards for Offshore Wind Farms Final Report"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Static wind load on the tower shall be calculated using the exponential wind shear law."",
      ""scope"": ""Offshore wind farms, tripod support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Contract M10PC00105, Section 2.7.1"",
      ""related_domains"": ""structural, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Wind shape coefficient of 0.5 shall be applied for cylindrical sections."",
      ""scope"": ""Offshore wind farms, tripod support structures, cylindrical sections"",
      ""numerical_value"": 0.5,
      ""unit"": null,
      ""source"": ""Contract M10PC00105, Section 2.7.1"",
      ""related_domains"": ""structural, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Breaking wave slamming load shall be considered when the wave breaking limit is reached."",
      ""scope"": ""Offshore wind farms, tripod support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Contract M10PC00105, Section 2.7.1"",
      ""related_domains"": ""structural, safety""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Nonlinear dynamic finite element analyses shall be performed to determine transient responses of the tripod support structure when breaking waves are involved."",
      ""scope"": ""Offshore wind farms, tripod support structures, breaking wave conditions"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Contract M10PC00105, Section 2.7.1"",
      ""related_domains"": ""structural, technical""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""API/ABS and ISO/ABS standards are referenced for comparison (implied requirement for compliance)."",
      ""scope"": ""Offshore wind farms (implied)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Contract M10PC00105, Documentation Table"",
      ""related_domains"": ""technical, standards""
    }


  ],
  ""regulatory_entities"": []
}
```"
17,110,True,"```json
{
  ""document_metadata"": {
    ""title"": ""Desi g n Standards for Offshore Wind Farms Final Re p ort"",
    ""document_number"": ""M10PC00105"",
    ""type_of_wind_farm"": ""Offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Wave slamming loads shall be calculated according to IEC 61400-3 (2009)."",
      ""scope"": ""Offshore wind farms, tripod support structures"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""IEC 61400-3 (2009)"",
      ""related_domains"": ""structural safety, design""
    }
  ],
  ""regulatory_entities"": [
    {
      ""entity_name"": ""IEC"",
      ""jurisdiction"": ""International"",
      ""role"": ""Standards development organization""
    }
  ]
}
```"
