doc_id,chunk,input_text,llm_output
27,34,"##### Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05
### **SECTION V. NNSR Offsets **
##### A. The Permittee shall obtain a minimum of 265.86 tons per year of NO X CERCs and 6.43 tons per year of VOC CERCs prior to the beginning of the Operational Phase Start Date for CERCs shall be obtained in accordance with Section V(A)(1). The Permittee shall obtain a minimum of 253.2 tons per year of NO x CERCs and 6.12 tons per year of VOC CERCs prior to the beginning of the Operational Phase for CERCs obtained in accordance with Section V(A)(2) or (3) below. [40 C.F.R. § 55.5(d), 310 CMR 7.00 Appendix A, 310 CMR 7.0 Appendix B] 1. Rate-based emission reduction credits certified under the Massachusetts trading bank regulations codified at 310 CMR 7.00, Appendix B. 2. The Permittee may enter into a third-party agreement that requires the third-party to create CERCs. Such an agreement must be federally enforceable prior to the Permittee using said CERCs.  3. A facility that has ceased operations and had its CAA permits revoked or rescinded and has not had the resulting emissions reductions certified under the Massachusetts trading bank regulations under 310 CMR 7,00, Appendix B. CERCs based on a facility shutdown are required to be memorialized in a document from the Commonwealth of Massachusetts to ensure the CERCs from such a shutdown are fully in compliance with the CAA and have not been relied on by Massachusetts to meet other CAA requirements.  4. The Permittee shall demonstrate that any NO X and VOC CERCs used for compliance are surplus, quantifiable, enforceable, and permanent. The Permittee shall submit the demonstration to the EPA prior to the Operational Phase Start Date. The demonstration shall include, at a minimum: 1) the source where the CERCs were generated; 2) the time used to determine the CERCs; and 3) whether the CERCs have been adjusted to consider the CAA and the Commonwealth’s requirements in effect as of October 7, 2022 (the date RW’s application was deemed complete).
### **SECTION VI. Operating Requirements and Work Practice Standards  **
##### A. EUG 1—OCS Generator Engine(s) on the OSS(s) and/or WTG(s) and EUG 2—Marine Engines on Vessels when Operating as OCS Source(s) The Permittee must install, operate, and maintain all engines to achieve the emissions standards at 40 C.F.R. § 60.4204(b) over the entire life of the engine.  [40 C.F.R. §60.4206] Page 21 of 29","```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
    ""document_number"": ""OCS-R1-05"",
    ""Type of wind farm"": ""offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""The Permittee shall obtain a minimum of 265.86 tons per year of NOx CERCs and 6.43 tons per year of VOC CERCs prior to the beginning of the Operational Phase Start Date for CERCs obtained in accordance with Section V(A)(1). The Permittee shall obtain a minimum of 253.2 tons per year of NOx CERCs and 6.12 tons per year of VOC CERCs prior to the beginning of the Operational Phase for CERCs obtained in accordance with Section V(A)(2) or (3)."",
      ""scope"": ""Offshore wind farm operations"",
      ""numerical_value"": ""265.86, 6.43, 253.2, 6.12"",
      ""unit"": ""tons per year"",
      ""source"": ""40 C.F.R. § 55.5(d), 310 C.M.R. 7.00 Appendix A, 310 C.M.R. 7.00 Appendix B"",
      ""related_domains"": ""Air quality, emissions control""
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""CERCs must be surplus, quantifiable, enforceable, and permanent. The Permittee shall submit a demonstration to the EPA prior to the Operational Phase Start Date, including the source where the CERCs were generated, the time used to determine the CERCs, and whether the CERCs have been adjusted to consider the CAA and the Commonwealth’s requirements in effect as of October 7, 2022."",
      ""scope"": ""Offshore wind farm operations"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. § 55.5(d), 310 C.M.R. 7.00 Appendix A, 310 C.M.R. 7.00 Appendix B"",
      ""related_domains"": ""Air quality, emissions control""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": """
27,35,-----,"Since no specific document or text was provided for analysis, I cannot extract regulatory or technical information. Here is the structured output indicating null values:

```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""Type of wind farm"": null
  },
  ""regulatory_constraints"": null,
  ""regulatory_entities"": null
}
```

If you provide a relevant document or text, I can analyze it and extract the required regulatory and technical information in the specified JSON format. Let me know how you'd like to proceed!"
27,36,"##### Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05 1. The Permittee shall install and operate all engines that are certified by the manufacturer to meet or surpass the emission standards in 40 C.F.R. § 60.4204(b) or § 60.4205(b) as specified in this permit.     [40 C.F.R. § 60.4211(c)] 2. The Permittee shall meet the following requirements:  i. The Permittee shall install, operate, and maintain all engines and control devices according to the manufacturer’s emission-related written instructions;  [40 C.F.R. § 60.4211(a)(1)] ii. The Permittee shall only change emission-related settings on the engines that are permitted by the manufacturer.  [40 C.F.R. § 60.4211(a)(2)] iii. The Permittee shall install and operate the engines configured according to the manufacturer’s emission-related specifications; [40 C.F.R. § 60.4211(c)] 3. The Permittee shall comply with all applicable requirements of 40 C.F.R. Part 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICE), including but not limited to, the following.  [ 40 C.F.R. Part 60 Subpart IIII (§§60.4200–60.4219, Table 1–Table 8)] 4. The Permittee shall comply with all applicable requirements of 40 C.F.R. 63 Subpart ZZZZ, National Emissions Standards for Hazardous Air Pollutants for Stationary Reciprocating Internal Combustion Engines (CI ICE), including but not limited to, the following.  [40 C.F.R. Part 63 Subpart ZZZZ (§§63.6580–63.6675, Table 1–Table 8, Appendix A to Subpart ZZZZ)]
### **SECTION VII. Testing Requirements **
##### A. The Permittee shall, upon request by the EPA, conduct emission test(s), including visible emissions, of any operating emission unit subject to an emission limit in Section IV of this permit, including any engine on any vessel while that vessel is an OCS source. The Permittee shall perform the tests using the procedures and reference in 40 C.F.R. part 60, Appendix A, as applicable. [40 C.F.R. Part 52.21] B. For each engine operating on the Main WTG Installation Vessel, the Permittee shall conduct a visible emission test for 30 consecutive minutes using the EPA test method 22 when the vessel is operating as an OCS source, once per operating day. If during the method 22 test visible emissions are observed for more than 3 consecutive minutes, within 14 calendar days the Permittee shall conduct a visible emission test using the EPA method 9. An operating day is defined as any calendar day in which the vessel operated as an OCS source. All visible emission tests for this specific permit condition shall be conducted in accordance with the EPA test requirements specified in 40 C.F.R. part 60, appendix A, methods 9 and 22.  [40 C.F.R. Part 52.21] Page 22 of 29","```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit"",
    ""document_number"": ""OCS-R1-05"",
    ""Type of wind farm"": ""offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Install and operate all engines certified to meet or surpass emission standards in 40 C.F.R. § 60.4204(b) or § 60.4205(b)"",
      ""scope"": ""Engines used in offshore wind farm operations"",
      ""numerical_value"": """",
      ""unit"": """",
      ""source"": ""40 C.F.R. § 60.4211(c)"",
      ""related_domains"": ""Emission control, engine specifications""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Install, operate, and maintain all engines and control devices according to the manufacturer’s emission-related written instructions"",
      ""scope"": ""Engines and control devices"",
      ""numerical_value"": """",
      ""unit"": """",
      ""source"": ""40 C.F.R. § 60.4211(a)(1)"",
      ""related_domains"": ""Emission control, engine maintenance""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Only change emission-related settings on the engines that are permitted by the manufacturer"",
      ""scope"": ""Engine settings"",
      ""numerical_value"": """",
      ""unit"": """",
      ""source"": ""40 C.F.R. § 60.4211(a)(2)"",
      ""related_domains"": ""Emission control, engine specifications""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Install and operate the engines configured according to the manufacturer’s emission-related specifications"",
      ""scope"": ""Engine configuration"",
      ""numerical_value"": """",
      ""unit"": """",
      ""source"": ""40 C.F.R. § 60.4211(c)"",
      ""related_domains"": ""Emission control, engine specifications""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Comply with all applicable requirements of 40 C.F.R. Part 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICE)"",
"
27,37,-----,"Since no specific document or text was provided for analysis, I cannot extract regulatory or technical information. Here is the structured output indicating null values:

```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""Type of wind farm"": null
  },
  ""regulatory_constraints"": null,
  ""regulatory_entities"": null
}
```

If you provide a technical or regulatory document related to offshore wind farms, I can extract the requested structured data. Let me know how you'd like to proceed!"
27,38,"##### Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05
### **SECTION VIII. Recordkeeping Requirements **
##### A. The Permittee shall keep records of all required information necessary to submit annual Source Registration / Emissions Statements to the Massachusetts Department of Environmental Protection (MassDEP) as required by Section IX.(I) of this permit. [310 CMR 7.12] B. The Permittee shall maintain records as listed below. These records should be retained for a period of at least five years from the date of recording, inspection, testing, or repair, and shall be made available to regulatory representatives upon request. The records shall be maintained during pre-construction, construction, and operation activities.  [40 C.F.R. Part 55 (§55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A] 1. Per Section IV(A)(3) and (4), for all engines operating on OCS sources (including engines on vessels meeting the definition of an OCS source), the Permittee shall keep the following records: i. the name of the vessel and/or engine; ii. the daily fuel consumption of ECA Marine Fuel or ULSD for each vessel and/or engine (i.e., starting and ending fuel volume per each operating day taking into consideration any refueling) This record is only required if the applicant is using fuel use as a surrogate to power used for purposes of documenting actual engine load when operating).   iii. the name of the fuel supplier; Permittee shall keep records for each supplier (if multiple refueling operations with different suppliers are utilized); iv. the sulfur content of the fuel; v. the method used to determine the sulfur content of the fuel (compliance may be shown by supplier’s receipt at refueling indicating % sulfur content); and vi. the location of the fuel when the sample was drawn for analysis to determine the sulfur content of the fuel; specifically including whether the fuel was sampled as delivered to the emission sources at the RW facility or whether the sample was drawn from fuel in storage at the fuel supplier’s or fuel refiner’s facility or another location. If the fuel was not sampled as delivered, a statement that the sampling was performed according to either the single tank composite sampling procedure or the all-levels sampling procedure in ASTM D4057-88, “Standard Practice for Manual Sampling of Petroleum and Petroleum Products” and that no additions have been made to the supplier’s tank since sampling.  2. Records of the construction start date and operational phase start date. 3. Per Section IV(A)(5)(i), records of the NO X and VOC emissions each operating day. 4. Per Section IV(A)(5)(ii), records of the daily rolling, 365-day total of NO X and VOC emissions.  5. Records of the date and time (rounded to the nearest hour) that any equipment, activity, or vessel is considered an OCS source, and associated date and time (rounded to the nearest hour) that any equipment, activity, or vessel ceases to be an OCS source.  Page 23 of 29","```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit"",
    ""document_number"": ""OCS-R1-05"",
    ""Type of wind farm"": ""offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Records of all required information necessary to submit annual Source Registration / Emissions Statements to the Massachusetts Department of Environmental Protection (MassDEP)"",
      ""scope"": ""Pre-construction, construction, and operation activities"",
      ""numerical_value"": ""5"",
      ""unit"": ""years"",
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": ""Emissions, air quality""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the name of the vessel and/or engine, daily fuel consumption of ECA Marine Fuel or ULSD for each vessel and/or engine, name of the fuel supplier, sulfur content of the fuel, method used to determine the sulfur content of the fuel, and location of the fuel when the sample was drawn for analysis"",
      ""scope"": ""Engines operating on OCS sources (including engines on vessels meeting the definition of an OCS source)"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""40 C.F.R. Part 55 (§55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A"",
      ""related_domains"": ""Fuel quality, emissions monitoring""
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Records of the NOx and VOC emissions each operating day"",
      ""scope"": ""Operation activities"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(A)(5)(i)"",
      ""related_domains"": ""Air quality, emissions monitoring""
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Records of the daily rolling, 365-day total of NOx and VOC emissions"",
      ""scope"": ""Operation activities"",
      ""numerical_value"": ""365"",
      ""unit"": ""days"",
      ""source"": ""Section IV(A)(5)(ii)"",
      """
27,39,-----,"Since no specific document or text was provided for analysis, I cannot extract any regulatory or technical information. Here is the structured output indicating null values:

```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""Type of wind farm"": null
  },
  ""regulatory_constraints"": null,
  ""regulatory_entities"": null
}
```

Please provide the relevant technical or regulatory document(s) related to offshore wind farms, and I will extract the required information in the specified JSON format."
27,40,"##### Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05 6. Records documenting the make, model, maximum rated horsepower, engine displacement (L/cylinder), and manufacturing date of: engine(s) located on the OSS and WTG(s), all engines on vessels that meet the definition of an OCS source, and all engines on vessels servicing or associated with the OCS facility when those vessels are at the OCS facility, or en route to or from the OCS facility and are within 25 NM of the OCS facility’s centroid. This includes domestic and/or foreign-flagged vessels. The records should be maintained during pre-construction, construction, and operation activities. 7. Per Section IV(B)(1), records of the EPA-issued certificates of conformity (“COC”) or manufacturer’s certifications which demonstrate which tier standard each applicable OCS Generator Engine(s) on the OSS(s) and/or WTG(s) has been certified to meet. Permittee should include a list of the design choices determined to be LAER/BACT and verification that designs were implemented in the final construction and operation. 8. Per Section IV(B)(2) and Section IV(C)(1), a copy of the GCOP Plan for the facility. 9. Per Section IV(C)(2), records of the EPA-issued COC for the Charybdis Vessel. Permittee should include verification that the designs proposed in the preconstruction permit application were implemented in the final construction and operation.  10. Per Section IV(C)(5), records of the EPA-issued COC for engines on vessels while operating as OCS sources that satisfy the definition of a tugboat, towboat, push boat, crew and supply vessel, dredge, or barge and which do not meet definition of an “ exempt vessel .” Permittee shall include verification that Section IV(C)(5) requirements for LAER and BACT were implemented in the final construction and operation of the project, including any supplemental documentation for a lower tier vessel ( no lower than Tier II) being used per Section IV(C)(5)(i) or (ii).  11. Per Section IV(C)(6), records of the EPA-issued COC for applicable engines on U.S.- flagged vessels when operating as OCS source(s), and otherwise not subject to Section IV(C)(2)- (5). Permittee shall include verification that Section IV(C)(6) requirements for LAER and BACT were implemented in the final construction and operation of the project, including any supplemental documentation for a lower tier vessel ( no lower than Tier I) being used per Section IV(C)(6)(i) or (ii).  12. Per Section IV(C)(7), records of the EIAPP certificate, issued by EPA, to document that the engine meets Annex VI NO X standards for each regulated diesel engine in U.S.-flagged vessels when operating as OCS source(s) within the ECA, and otherwise not subject to Section IV(C)(2)-(6). Ship operators must also maintain records on board regarding their compliance with the emission standards, fuels requirements, and other provisions of Annex VI. Permittee shall include verification that Section IV(C)(7) requirements for LAER and BACT were implemented in the final construction and operation of the project, including any supplemental documentation for a lower tier vessel ( no lower than Tier I) being used per Section IV(C)(7)(i) or (ii).  13. Per Section IV(C)(7), records of the IAPP certificate to document that the engine meets Annex VI NO X standards for each regulated diesel engine in foreign-flagged vessels when operating as OCS source(s) within the ECA, and otherwise not subject to Section IV(C)(2)-(6). Ship operators must also maintain records on board regarding their compliance with the emission standards, fuels requirements, and other provisions of Annex VI. Permittee shall include verification that Section IV(C)(7) Page 24 of 29","```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit"",
    ""document_number"": ""OCS-R1-05"",
    ""Type of wind farm"": ""offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records documenting the make, model, maximum rated horsepower, engine displacement (L/cylinder), and manufacturing date of engines located on the OSS and WTG(s), all engines on vessels that meet the definition of an OCS source, and all engines on vessels servicing or associated with the OCS facility when those vessels are at the OCS facility, or en route to or from the OCS facility and are within 25 NM of the OCS facility’s centroid."",
      ""scope"": ""Pre-construction, construction, and operation activities"",
      ""numerical_value"": ""25"",
      ""unit"": ""NM"",
      ""source"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
      ""related_domains"": ""Technical, Environmental""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""Records of the EPA-issued certificates of conformity (“COC”) or manufacturer’s certifications which demonstrate which tier standard each applicable OCS Generator Engine(s) on the OSS(s) and/or WTG(s) has been certified to meet."",
      ""scope"": ""Pre-construction, construction, and operation activities"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section IV(B)(1)"",
      ""related_domains"": ""Technical, Environmental""
    },
    {
      ""type"": ""Technical"",
      ""requirement"": ""A copy of the GCOP Plan for the facility."",
      ""scope"": ""Pre-construction, construction, and operation activities"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05, Section IV(B)(2) and Section IV(C)(1)"",
      ""related_domains"": ""Technical, Environmental""
    },
    {
      ""type"": ""Technical"",
"
27,41,-----,"Since no specific document or technical content was provided for analysis, I cannot extract regulatory or technical information. Here is the structured null response as instructed:

```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""Type of wind farm"": null
  },
  ""regulatory_constraints"": null,
  ""regulatory_entities"": null
}
```

If you provide a document or excerpt containing regulatory or technical details related to offshore wind farms, I can extract the relevant information and populate the JSON structure accordingly. Let me know how you'd like to proceed!"
27,42,"##### Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05 requirements for LAER and BACT were implemented in the final construction and operation of the project, including any supplemental documentation for a lower tier vessel ( no lower than Tier I) being used per Section IV(C)(7)(i) or (ii).  14. Per Section IV(D)(1)–(5), records that the requirements for LAER and BACT were implemented in the final construction and operation of the project. 15. Per Section IV(D)(6), records of SF 6 user emissions (including the Decrease in SF 6 *Inventory, Acquisitions of SF 6, Disbursements of SF 6, and Net Increase in Total * Nameplate Capacity of Equipment Operated ).  16. Records as required by NSPS IIII and NESHAP ZZZZ. 
### **SECTION IX. Reporting Requirements **
##### A. The Permittee shall notify the EPA, in writing, at least 30 days, but no more than 90 days, prior to locating the first OCS source within the WDA.  [40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A] B. The Permittee shall notify the EPA, in writing, at least 30 days prior to installing and/or operating an engine on each WTG and ESP. The notification shall include, for each engine, the make, model, maximum rated power output, engine displacement, and manufacturing date. [40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A] C. The Permittee shall provide written notification to the EPA at least 7 days prior to the first WTG entering first power. D. The Permittee shall provide written notification to the EPA when the construction phase ends before the last WTG produces commercial power. E. When requested by the EPA, the Permittee shall furnish any information required by law which is needed to determine compliance with the permit. If the Permittee becomes aware that relevant facts were not submitted or were incorrect in the permit application or in any report to the EPA, the Permittee shall, upon becoming aware of such facts or corrected information, promptly submit to the EPA such facts or corrected information. [40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A] F. The Permittee shall furnish to the EPA, within a reasonable time, any information that the EPA may request in writing to determine whether cause exists for modifying, revoking, reissuing, or terminating the permit, or to determine compliance with the permit. Upon request, the Permittee shall also furnish to the EPA copies of records that are required to be Page 25 of 29","```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit"",
    ""document_number"": ""OCS-R1-05"",
    ""Type of wind farm"": ""offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Implementation of LAER (Lowest Achievable Emission Rate) and BACT (Best Available Control Technology) in final construction and operation"",
      ""scope"": ""Offshore wind farm construction and operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(C)(7)(i) or (ii), Section IV(D)(1)–(5)"",
      ""related_domains"": ""Emissions control, air quality""
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Records of SF6 user emissions (including Decrease in SF6 Inventory, Acquisitions of SF6, Disbursements of SF6, and Net Increase in Total Nameplate Capacity of Equipment Operated)"",
      ""scope"": ""Offshore wind farm operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""Section IV(D)(6)"",
      ""related_domains"": ""Greenhouse gas emissions, electrical equipment""
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Compliance with NSPS IIII and NESHAP ZZZZ"",
      ""scope"": ""Offshore wind farm operation"",
      ""numerical_value"": null,
      ""unit"": null,
      ""source"": ""NSPS IIII, NESHAP ZZZZ"",
      ""related_domains"": ""Emissions standards, hazardous air pollutants""
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Notification to EPA at least 30 days, but no more than 90 days, prior to locating the first OCS source within the WDA"",
      ""scope"": ""Offshore wind farm construction"",
      ""numerical_value"": ""30-90"",
      ""unit"": ""days"",
      ""source"": ""Section IX(A), 40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, "
27,43,-----,"Since no specific document or technical content was provided for analysis, I cannot extract regulatory or technical information. Here is the structured output indicating null values:

```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""Type of wind farm"": null
  },
  ""regulatory_constraints"": null,
  ""regulatory_entities"": null
}
```

If you provide a technical or regulatory document related to offshore wind farms, I can analyze it and extract the requested structured data. Let me know how you'd like to proceed!"
27,44,"##### Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05 maintained by this permit, including information claimed to be confidential. Information claimed to be confidential must be accompanied by a claim of confidentiality according to the provisions of 40 C.F.R. Part 2, Subpart B. [40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A] G. The Permittee shall comply with all applicable requirements of 40 C.F.R. 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICEs), including but not limited to, the following.  [ 40 C.F.R. Part 60 Subpart IIII (§§ 60.4200–60.4219, Table 1–Table 8)] H. The Permittee shall comply with all applicable requirements of 40 C.F.R. Part 63 Subpart ZZZZ, National Emissions Standards for Hazardous Air Pollutants for Stationary Reciprocating Internal Combustion Engines (RICEs), including but not limited to, the following.  [40 C.F.R. Part 63 Subpart ZZZZ (§§ 63.6580–63.6675, Table 1–Table 8, Appendix A to Subpart ZZZZ)] I. In accordance with 310 CMR 7.12, the Permittee shall report annually to the MassDEP, all information as required by the Source Registration/Emission Statement Form. The Responsible Official for the Permittee shall sign and submit a Source Registration to the MassDEP every year by May 1. The Permittee shall note therein any minor changes (under 310 CMR 7.02(2)(e), 7.03, 7.26, etc.), which did not require Plan Approval.      [310 CMR 7.12]
### **SECTION X. General Conditions **
##### A. Pursuant to 310 C.M.R. 7.01(3) and 7.02(3)(f) and 40 C.F.R. 55.6(a)(4), the Permittee shall comply with all conditions contained in this permit. Should there be any differences between provisions contained in the General Conditions of this permit and any provisions contained elsewhere in this permit, the latter shall govern. [310 CMR 7.01(3)(f), 40 C.F.R. 55.6(a)(4)] B. The ability to construct an OCS source under this permit shall become invalid if construction is not commenced within 18 months after the effective date of this Permit (OCS-R1-05). If construction is discontinued for a period of 18 months or more, or if construction is not completed within a reasonable time, the 18-month period may be extended upon a showing satisfactory to the EPA or the delegated agency that an extension is justified. Sources obtaining extensions are subject to all new or interim requirements and a reassessment of the applicable control technology when the extension is granted. This requirement shall not supersede a more stringent requirement under 40 C.F.R. §§ 55.13 or 55.14. [40 C.F.R. § 55.6(b)(4), 40 C.F.R. § 52.21(r)(2)] C. This permit may be suspended, modified, or revoked by the EPA if the EPA determines that any condition or part of this permit is being violated.  Page 26 of 29","```json
{
  ""document_metadata"": {
    ""title"": ""Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05"",
    ""document_number"": ""OCS-R1-05"",
    ""Type of wind farm"": ""offshore""
  },
  ""regulatory_constraints"": [
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Comply with all applicable requirements of 40 C.F.R. 60 Subpart IIII, New Source Performance Standards for Stationary Compression Ignition Internal Combustion Engines (CI ICEs)"",
      ""scope"": ""Offshore wind farm construction and operation"",
      ""numerical_value"": """",
      ""unit"": """",
      ""source"": ""40 C.F.R. Part 60 Subpart IIII (§§ 60.4200–60.4219, Table 1–Table 8)"",
      ""related_domains"": ""Air emissions, engine standards""
    },
    {
      ""type"": ""Environmental"",
      ""requirement"": ""Comply with all applicable requirements of 40 C.F.R. Part 63 Subpart ZZZZ, National Emissions Standards for Hazardous Air Pollutants for Stationary Reciprocating Internal Combustion Engines (RICEs)"",
      ""scope"": ""Offshore wind farm construction and operation"",
      ""numerical_value"": """",
      ""unit"": """",
      ""source"": ""40 C.F.R. Part 63 Subpart ZZZZ (§§ 63.6580–63.6675, Table 1–Table 8, Appendix A to Subpart ZZZZ)"",
      ""related_domains"": ""Air emissions, hazardous pollutants""
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Report annually to the MassDEP, all information as required by the Source Registration/Emission Statement Form"",
      ""scope"": ""Offshore wind farm operation in Massachusetts jurisdiction"",
      ""numerical_value"": """",
      ""unit"": """",
      ""source"": ""310 CMR 7.12"",
      ""related_domains"": ""Reporting, compliance""
    },
    {
      ""type"": ""Jurisdictional"",
      ""requirement"": ""Construction must commence within 18 months after the effective date of the permit"",
      ""scope"": ""Offshore wind farm construction"",
      ""numerical_value"": ""18"",
      ""unit"
27,45,-----,"Since no specific document or text was provided for analysis, I cannot extract regulatory or technical information. Here is the structured output indicating null values:

```json
{
  ""document_metadata"": {
    ""title"": null,
    ""document_number"": null,
    ""Type of wind farm"": null
  },
  ""regulatory_constraints"": null,
  ""regulatory_entities"": null
}
```

If you provide a relevant document or excerpt, I can analyze it and extract the required regulatory and technical information in the specified format.  

For offshore wind farm regulations, typical sources include:  
- **International Standards (e.g., IEC 61400 series for wind turbines, ISO 19901 for offshore structures)**  
- **National Agencies (e.g., BOEM in the U.S., The Crown Estate in the UK, BSH in Germany)**  
- **Environmental Directives (e.g., EU Marine Strategy Framework Directive, U.S. Endangered Species Act)**  

Please share the document text, and I will parse it accordingly."
