model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4o-mini,,Offshore,41,29,Environmental,The discharge of bilge and ballast water is regulated under 33 CFR 151.10; which limits the discharge of water mixtures in waters less than 12 nm from shore.,Coastal waters,12.0,nm,33 CFR 151.10,water quality; marine ecology,0.082732423805049,0.000733844416428,0.1478732098718492,0.0153846153846153,0.35,16,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); water bodies (partial); number of blades (partial); wind speed at 50m (partial); specific humidity at 2m (partial),True,12.0 nm,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,74,26,Safety,"If BSEE has not responded to the submitted documentation within 5 business days, the Lessee may presume concurrence and continue operating.",Critical safety systems,5,business days,,safety systems; BSEE notification; operational status,0.0827176514259725,0.0017098859865229,0.1796420502275517,0.0116731517509727,0.2580645161290322,25,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine status (partial); status; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); operational event (partial),True,5 business days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,49,40,Environmental,LOA Holder must provide a final report within 30 days following resolution of NMFS' comments on the draft report.,Reporting requirement following marine mammal monitoring,30.0,days,NMFS,marine mammal monitoring; environmental impact assessment; reporting,0.0826610825453887,0.0018419165052594,0.1494898843933181,0.0236220472440944,0.3235294117647059,30,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; number of turbines per row (partial); power line id (partial); turbine position y (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,30.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NS-OW-2023-05,Offshore,673,20,Spatial,Wind turbines must maintain a minimum distance of 500 meters from shipping lanes.,North Sea Exclusive Economic Zone (EEZ),500,meters,International Maritime Organization (IMO) Regulation 12.3,"Navigation safety, project layout",0.0826101635334044,0.006178953508616,0.1092249579592284,0.0433070866141732,0.3870967741935484,65,sea depth (partial); wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NOW-2023-001,Offshore,837,20,Technical,Wind turbines must maintain a minimum clearance of 22 meters between lowest blade tip and highest astronomical tide,All offshore wind turbines in North Sea jurisdictions,22,meters,International Electrotechnical Commission (IEC) 61400-3,Aviation safety; Structural design,0.082594313980577,0.0058117768606316,0.1093532859090231,0.0346153846153846,0.4054054054054054,58,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); design; min depth (partial),True,22 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,24,40,Safety,"If the clearance zone is larger than 5 km, at least one dedicated PSO vessel (with at least three on-duty PSOs) and an aerial platform (with at least two on-duty PSOs) must be used",UXO/MEC detonation during offshore wind farm development,5.0,km,,unexploded ordnance; marine construction; safety; personnel,0.0825760820110012,0.0038250718449041,0.1402063290853724,0.018450184501845,0.3529411764705882,43,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial),True,5.0 km,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,27,Offshore,140,26,Technical,"No later than 120 days prior to instrument deployment and before any construction begins, the Lessee must submit to BOEM and BSEE (renewable_reporting@boem.gov; renewableenergyoperations@bsee.gov and TIMSWeb) the Long-term PAM Plan that describes all proposed equipment (including number and configuration of instruments), deployment locations, mooring design, detection review methodology, and other procedures and protocols related to the required use of PAM.","Planning phase, Passive Acoustic Monitoring Plan Submission",120,days,,acoustic monitoring; planning; reporting,0.0825279907200626,0.0027629141236915,0.1210186312170501,0.0314685314685314,0.388235294117647,37,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); design; number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,120 days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSOW-REG-2023-0042,Offshore,556,23,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zone,15,meters,OSPAR Commission Annex VII,environmental; structural,0.0824820947356063,0.0034953985293832,0.1010089510795103,0.03515625,0.4375,41,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); min depth (partial); life cycle (partial),True,15 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,Page 151,Offshore,575,22,Technical,"If a structural component prevents an uninterrupted arch of visibility, then two or more lights must be installed at an elevation specified by the USCG at mean high water, each with an operational range of 3NM, 90% of the nights.",Meteorological towers/buoys during operation phase.,3,NM,USCG,navigational safety,0.0824697509709574,0.0013207742009169,0.1025208536846848,0.0259259259259259,0.46,34,tower cost (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); water bodies (partial); number of blades (partial),True,3 NM,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,168,26,Jurisdictional,"The Lessee must request that the Administrator(s) submit the required notification by January 31 of each year, beginning on the second anniversary of the Project’s Commercial Operations Date as defined by Addendum “B” of the Lease.",Direct compensation program reporting,31,Day of the month,,compensation; reporting; timeline,0.0823900815284171,0.0027926323585584,0.103527056764549,0.0228136882129277,0.4565217391304347,47,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial),True,31 Day of the month,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,26,40,Environmental,"LOA Holder must not exceed modeled distances to NMFS marine mammal Level A harassment and Level B harassment thresholds, assuming 10-dB attenuation, for UXO/MEC detonations.",Marine mammal protection during UXO/MEC detonation,10.0,dB,,marine mammal protection; underwater noise mitigation; explosive operations,0.0823433872994725,0.0011426817442729,0.1595049169780238,0.0190114068441064,0.3023255813953488,26,outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); water bodies (partial); distance to population center (partial),True,10.0 dB,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,"30 CFR 285, 30 CFR 585, 30 CFR 586",Offshore,130,10,Technical,"Within time specified after issuance of a competitive lease or grant, or within time specified after determination of no competitive interest, submit copies of SAP, including required information to assist BOEM/BSEE to comply with NEPA/CZMA such as hazard info, air quality, SMS, and all required information, certifications, requests, applications, plans, etc., in format specified.",Site Assessment Plans (SAPs),240.0,hours,30 CFR 285.606; 30 CFR 585.600(a),environmental impact assessment; hazard information; air quality,0.0823178342368035,0.0045624141325232,0.1418717774791424,0.0353356890459364,0.3086419753086419,51,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; caribbean fishery management council (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); lease date (partial),True,240.0 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,,Offshore,135,29,Technical,Foundations must be designed to withstand a 100-year storm event,Fixed-bottom offshore wind turbines in North Atlantic,100,years,International Electrotechnical Commission (IEC) 61400-3,structural engineering; safety,0.0822496205405125,0.0046812373081089,0.0948764174571469,0.0354330708661417,0.4482758620689655,58,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); design; number of turbines per row (partial); turbine position y (partial),True,100 years,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,2.27.1.6 - 3.1.1,Offshore,81,26,Safety,"The Lessee must provide a lighting, marking, and signaling plan for review by BOEM, BSEE, and the USCG, and obtain concurrence by BOEM and BSEE at least 120 days before foundation installation.",Foundation installation phase.,120,days,"BOEM’s Guidelines for Lighting and Marking of Structures Supporting Renewable Energy Development (April 28, 2021)",navigational safety,0.082199116533241,0.0025300885681089,0.1294910889481955,0.0223048327137546,0.3787878787878788,36,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); foundation; caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); power line (partial); wind speed at 10m (partial),True,120 days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSOW-REG-2023-0042,Offshore,230,48,Environmental,All pile driving operations must implement noise mitigation measures when sound pressure levels exceed 160 dB re 1 μPa,North Sea wind farm construction zones,160,dB re 1 μPa,OSPAR Convention Annex 9,environmental; construction,0.0821835302472887,0.0038737573787684,0.1491095483502788,0.0232558139534883,0.3125,35,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); number of turbines per row (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial),True,160 dB re 1 μPa,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,page 12 of 28,Offshore,25,40,Technical,Clearance zones must be fully visible for at least 60 minutes and all marine mammal(s) must be [excluded],Marine mammal exclusion zones,60.0,minutes,50 CFR 217.264(e)(11),marine mammal protection; safety,0.0821691666238683,0.0008796863896781,0.1179135453794157,0.0116279069767441,0.4411764705882353,19,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial); wind speed at 50m (partial),True,60.0 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,44,40,Safety,"Sheet pile or casing pipe installation must only commence when visual clearance zones are fully visible and clear of marine mammals, as determined by the Lead PSO, for at least 30 minutes immediately prior to initiation of vibratory pile driving.",Installation of sheet piles and casing pipe during construction phase.,30.0,minutes,,marine mammal protection; construction safety,0.0821205889508956,0.0018385928382224,0.1494889675904839,0.0219780219780219,0.3214285714285714,34,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); installation,True,30.0 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-2.5-flash,91,Offshore,216,23,Environmental,"Mitigation measures are required for pile driving activities to minimize the potential effects on listed species, specifically when pulsed noise levels are greater than 160 dB re 1 µPa, as these measures have been incorporated into NMFS project design criteria pursuant to the ESA consultation.",Offshore wind farm pile driving activities,160.0,dB re 1 µPa,NMFS project design criteria pursuant to the ESA consultation,environmental impact assessment; marine mammal protection; noise pollution; construction methods,0.0820606022530058,0.0046528450855567,0.1305881023695881,0.0361010830324909,0.3380281690140845,55,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); impact assessment; design; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,160.0 dB re 1 µPa,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,page 11 of 28,Offshore,23,40,Environmental,"LOA Holder must utilize PSO(s), as described in § 217.265(d). At least two on-duty PSOs must monitor for marine mammals at least 30 minutes before, during, and 30 minutes after vibratory pile driving associated with cofferdam and casing pipe installation.",Cofferdam and casing pipe installation,2.0,,50 CFR 217.264(d)(4),marine mammal protection; environmental monitoring; construction,0.0820128537710852,0.0019302097789494,0.1414499276917105,0.0218978102189781,0.3442622950819672,32,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial),True,2.0,comprehensive_scientific,0.08,Medium Relevance,🟢
claude-3-haiku-20240307,,Offshore,17,40,Safety,"If pile driving has been shut down due to the presence of a marine mammal other than a North Atlantic right whale, pile driving must not restart until either the marine mammal(s) has voluntarily left the specific clearance zones and has been visually or acoustically confirmed beyond that clearance zone, or, when specific time periods have elapsed with no further sightings or acoustic detections have occurred. The specific time periods are 15 minutes for small odontocetes and pinnipeds, and 30 minutes for all other marine mammal species.",Offshore wind farm construction,"[15, 30]",minutes,Paragraph (c)(14),Environmental; Safety,0.0819805774106952,0.0052364884525242,0.1073545407885428,0.0445205479452054,0.3877551020408163,57,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial),True,"[15, 30] minutes",comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,585.536 and 585.537,Offshore,355,10,Jurisdictional,"You may avoid forfeiture if, within 10 business days: (1) You agree to and demonstrate in writing to BOEM that you will bring your lease or grant into compliance within the timeframe we prescribe, and you do so; or (2) Your surety agrees to and demonstrates that it will bring your lease or grant into compliance within the timeframe we prescribe, even if the cost of compliance exceeds the face amount of the bond.",Lease or grant compliance,10.0,business days,BOEM § 585.536(b),compliance; lease agreement,0.0819526481140002,0.0041423949243723,0.1044304159823575,0.0214285714285714,0.4468085106382978,53,tower cost (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); current time (partial); down time (partial); lease date (partial); number of turbines per row (partial); power line id (partial),True,10.0 business days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,5.8,Offshore,131,26,Safety,A minimum separation distance of 500 m from all ESA-listed whales (including unidentified large whales) must be maintained around all surface vessels at all times.,Operational phase,500,meters,,marine mammal protection; navigational safety,0.081924788208346,0.0022274978685443,0.1120243949089767,0.03125,0.4117647058823529,46,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,270,Offshore,338,10,Financial,"Before BOEM will issue your limited lease, ROW grant, or RUE grant, you or a proposed assignee must guarantee compliance with all terms and conditions of the lease or grant by providing either: (1) A $300,000 minimum, lease- or grant-specific bond; or (2) Another approved financial assurance instrument of such minimum level as specified in §§ 585.526 through 585.529.","Limited lease, ROW grant, or RUE grant for offshore wind projects",300000.0,USD,§§ 585.520,financial assurance; lease requirements; grant requirements,0.0817765317041192,0.0050056227464048,0.1347318318536591,0.028169014084507,0.3372093023255814,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial); power line id (partial),True,300000.0 USD,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,479,23,Safety,All vessels greater than 65 feet in length operating in a DMA must operate at speeds less than 10 knots.,Dynamic Management Areas (DMAs),10,knots,NMFS regulations,navigational safety; marine mammal protection,0.0817684034389905,0.0019432758106952,0.1136386110359697,0.0313725490196078,0.40625,40,outer continental shelf a (partial); regulation; cut in wind speed (partial); caribbean fishery management council (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); regulation type (partial),True,10 knots,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSW-REG-2023-0042,Offshore,271,20,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine life passage,North Sea Exclusive Economic Zones,15,meters,OSPAR Convention Annex VII,environmental; structural design,0.0817291070525009,0.0032449530015424,0.1033433079235262,0.0350194552529182,0.4242424242424242,42,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); design; min depth (partial),True,15 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSW-REG-2023-004,Offshore,155,11,Spatial,Wind turbines must maintain a minimum clearance of 1 km from designated shipping lanes,North Sea Exclusive Economic Zone,1,km,IMO Resolution MSC.345(91),navigation safety; turbine placement,0.0816760703208527,0.0057312246300275,0.1030588531692857,0.0354330708661417,0.4137931034482758,50,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); design; min depth (partial),True,1 km,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,300,49,Environmental,One replicate grab sample from each grab station would be analyzed for benthic community analysis by standard Environmental Protection Agency approved protocols,Benthic community analysis,1.0,sample,Environmental Protection Agency,environmental monitoring; benthic analysis,0.0816536805077766,0.0021699051142086,0.1704714989579653,0.0118577075098814,0.2727272727272727,20,outer continental shelf a (partial); cut in wind speed (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); mgmt agency (partial); distance to population center (partial); wind speed at 50m (partial); power monitoring (partial); gen efficiency (partial),True,1.0 sample,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,250,22,Technical,Mooring piles must be cut at a depth of 4.6 m (15 ft) below the seabed during decommissioning.,Meteorological tower decommissioning,4.6,m,,decommissioning; marine structures,0.0816371035314111,0.0023909687958591,0.0708562430796191,0.0278884462151394,0.5384615384615384,28,sea depth (partial); tower cost (partial); outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,4.6 m,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,Page 20 of 93,Offshore,66,26,Technical,The Lessee must submit a plan for additional monitoring and/or mitigation to BSEE for review and concurrence if edge scour develops within 10 percent of the maximum allowance.,Edge scour stability during the operational phase.,10,percent,BSEE regulations,structural integrity; monitoring and mitigation,0.0815491767184175,0.000862489652107,0.114066937689784,0.0190114068441064,0.4318181818181818,34,outer continental shelf a (partial); regulation; cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); max vtip (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); regulation type (partial),True,10 percent,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,252,22,Environmental,"BOEM would require a 200-m exclusion zone for sea turtles during deep hole boring activity, ensuring that no sea turtles would be exposed to sound levels greater than 120 dB.",Offshore wind farm construction (deep hole boring),200.0,m,BOEM,marine turtle protection; noise pollution; environmental impact assessment,0.0814757009617139,0.0051652724709698,0.1215282138459237,0.0451127819548872,0.3392857142857143,52,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); impact assessment; caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial),True,200.0 m,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,10,40,Environmental,LOA Holder's vessels must maintain a minimum separation distance of 500 m from North Atlantic right whales.,Interaction with North Atlantic right whales,500.0,m,,marine mammal protection; vessel operations,0.0814577164650857,0.0022699819568061,0.1028906133327452,0.0317460317460317,0.4333333333333333,29,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,500.0 m,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,489,22,Environmental,Any observed takes of listed marine mammals or sea turtles resulting in injury or mortality must be immediately reported to NMFS and BOEM within 24 hours.,Reporting of injury or mortality of marine mammals and sea turtles,24,hours,,marine wildlife protection; environmental compliance,0.0814039326870367,0.0019251847803734,0.0992513384448379,0.0308880308880308,0.4468085106382978,29,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); life cycle (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,24 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSOW-2023-0042,Offshore,205,11,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to allow for marine life passage,North Sea development zone,15,meters,OSPAR Convention Annex VII,environmental; structural,0.0814009065362077,0.0035732164207742,0.1032577085583951,0.0352941176470588,0.4193548387096774,41,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); min depth (partial); life cycle (partial),True,15 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
claude-3-haiku-20240307,,Offshore,79,26,Technical,"The Lessee must provide as-placed anchor plats to BOEM and BSEE within 90 days of completion of an activity (including during operations and decommissioning) or construction of a major facility component (e.g., buoys, export cables, WTGs or OSSs, inter-array cables, etc.) or decommissioning to demonstrate that seafloor-disturbing activities complied with avoidance requirements for seafloor features and hazards, archaeological resources, and/or anomalies.",Offshore wind farm construction and decommissioning activities,90,days,Section 2.24.2,Technical; Environmental,0.0813869800908947,0.0030936880505535,0.0996499642377672,0.0310344827586206,0.4404761904761904,63,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); caribbean fishery management council (partial); cable; number of turbines per row (partial); power line id (partial),True,90 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,3.6.4.1.9,Offshore,731,20,Environmental,At least 35 percent of the household qualify as low-income households (at or below twice the poverty threshold as determined by the U.S. Census Bureau);,Households in the vicinity of the New Jersey Wind Port,35,percent,NJDEP 2021,socioeconomic impact; community assessment,0.0813789773257057,0.0029241593796561,0.1082734694885686,0.0227272727272727,0.4318181818181818,40,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,35 percent,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,3-496,Offshore,889,20,Safety,Safety zones could be established by the USCG within 12 nautical miles (22.2 kilometers) of the coast for areas of active construction.,Active construction areas offshore.,12,nautical miles,US Coast Guard (USCG),navigational safety; marine operations,0.0813458759509921,0.0011566354897804,0.1084417577021183,0.01953125,0.4444444444444444,33,outer continental shelf a (partial); cut in wind speed (partial); zone; torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial); gulf of mexico fishery management council (partial),True,12 nautical miles,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,Page 44 of 93,Offshore,105,26,Environmental,"Within 60 business days of BOEM’s issuance of the final Collision Minimization Report, the Lessee must participate in a meeting to discuss the report with BOEM, BSEE, USFWS, and appropriate state agencies.","Operational Phase, Avian Protection",60,business days,"BOEM’s Collision Minimization Report, Term and Condition 1b of the USFWS BiOp",avian protection; collision minimization; reporting; interagency coordination,0.0813433396576183,0.002116417025235,0.1221249926473979,0.0335820895522388,0.3714285714285714,39,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,60 business days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,DOC-2023-OWF-001,Offshore,357,22,Technical,Wind turbines must maintain minimum clearance of 22 meters between lowest blade point and sea surface,All offshore wind turbines,22,meters,International Electrotechnical Commission (IEC) 61400-3,safety; technical,0.0813210398760956,0.0058682863832174,0.1210609379707704,0.0236220472440944,0.3793103448275862,49,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,22 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,270,Offshore,490,23,Environmental,The lessee must ensure that visual monitoring begins no less than 60 minutes prior to the beginning of soft start and continue until pile driving operations cease or sighting conditions do not allow observation of the sea surface.,Pile driving operations,60,minutes,,marine mammal protection; environmental monitoring,0.0812978339108216,0.0020543458105577,0.1107746061784104,0.034090909090909,0.4042553191489361,31,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,60 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSW-REG-2023-001,Offshore,65,10,Safety,Helicopter landing zones on offshore platforms must have a minimum clearance radius of 30 meters.,Offshore wind farm operational platforms,30,meters,International Civil Aviation Organization (ICAO),safety; aviation,0.0812850311535392,0.0043102979339451,0.1540919288220927,0.0238095238095238,0.2857142857142857,43,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,30 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,5-6,Offshore,27,11,Technical,Total Acid Number of gear lube oil shall not exceed 2.0 mg/g KOH over new oil value.,Gearbox lubrication,2.0,mg/g KOH,"RP 105, Table B: Factors Indicating Gear Lube Oil Change",gearbox maintenance; lubrication oil quality,0.0811985004680116,0.0011891140313997,0.0966576104329334,0.0153846153846153,0.4864864864864865,37,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); load factor (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,2.0 mg/g KOH,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,246,Offshore,316,10,Jurisdictional,You must request a renewal from BOEM no later than 180 days before the termination date of your limited lease or grant.,Lease renewal for limited leases or grants,180.0,days,§ 585.426(a)(1),leasing; permitting,0.0811431014864081,0.0039578333680971,0.13585895590116,0.0190114068441064,0.35,36,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); end date (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial),True,180.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,50 of 93,Offshore,116,26,Technical,The Lessee must submit the report within 60 days of completion of the boulder relocation activities and prior to or with the relevant FIR.,Boulder relocation reporting,60,days,,reporting; project management,0.0811379227295952,0.0011058390985856,0.1187016563999354,0.0157480314960629,0.4193548387096774,26,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,60 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,44,40,Environmental,"Sheet pile or casing pipe installation must only commence when visual clearance zones are fully visible (e.g., not obscured by darkness, rain, fog, etc.) and clear of marine mammals, as determined by the Lead PSO, for at least 30 minutes immediately prior to initiation of vibratory pile driving.",Installation of sheet piles and casing pipe,30.0,minutes,,marine mammal protection; pile driving; visibility,0.0810513797390399,0.0017512594677145,0.1423882244993452,0.021505376344086,0.3333333333333333,32,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); installation,True,30.0 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
