model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gemini-1.5-pro,4.4.1,Offshore,89,26,Technical,The Lessee must implement DON mitigation within 30 days of notification from the DON.,Mitigation measures related to DOFS and acoustic monitoring devices,30,days,,risk mitigation; implementation schedule; acoustic monitoring,0.064181843719946,0.0005125908017329,0.1276351096314963,0.0117647058823529,0.2333333333333333,19,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial); wind speed at 50m (partial),True,30 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,136,26,Environmental,Maintain a 500 m clearance zone for other large whales during HRG surveys.,HRG Surveys,500,m,MMPA ITA (proposed conditions),marine mammal protection; HRG surveys,0.0641125151904843,0.0014298580954412,0.1078444031876395,0.0159362549800796,0.28,9,outer continental shelf a (partial); cut in wind speed (partial); zone; turbine position y (partial); wind zone (partial); danger zone (partial); impact area uri (partial); marine spatial planning (partial); protection system (partial),True,500 m,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 46 of 93,Offshore,109,26,Technical,"If there are fewer than 120 days between anchoring activities and this COP approval, the Lessee must submit the plan as soon as practicable and no later than 60 days prior to commencing activities.",Anchoring activities,60,days,,anchoring; pre-construction planning,0.0640832286129393,0.0005161937475921,0.094050860451121,0.0075757575757575,0.3414634146341463,20,outer continental shelf a (partial); cut in wind speed (partial); cable; turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); planning; wind speed at 50m (partial),True,60 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,5.11.3,Offshore,144,26,Safety,"At least three visual PSOs must be stationed on the pile driving vessel and at least three visual PSOs must be stationed on each of the two secondary, PSO-dedicated vessels.",Pile driving activities,3,PSOs,,marine mammal protection; construction safety,0.064030727483418,0.000570515680044,0.1022989358149143,0.0155642023346303,0.3,16,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial); wind speed at 50m (partial); specific humidity at 2m (partial); temperature at 2m (partial),True,3 PSOs,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,NS-OWF-2023-0042,Offshore,30,26,Environmental,All turbines must maintain a minimum 1km clearance from identified marine mammal migration routes,North Sea Exclusive Economic Zone,1,km,OSPAR Convention Annex VII,environmental; siting,0.064020348058929,0.0019161440978272,0.1052924349758954,0.0237154150197628,0.2692307692307692,43,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial); min kilovolt (partial),True,1 km,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,6.1.6 - 6.3,Offshore,168,26,Jurisdictional,"Within one year plus 120 days of COP approval, the Lessee must submit to BOEM a survey mitigation agreement between NMFS and the Lessee.",Survey mitigation agreement related to the overlap of NMFS scientific surveys with the offshore wind project.,120,days,NOAA Fisheries and BOEM Federal Survey Mitigation Implementation Strategy - Northeast US Region,survey mitigation; environmental monitoring,0.0639806372673326,0.002986246273837,0.0664627893533942,0.0373134328358208,0.3538461538461538,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,120 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 14 of 93,Offshore,55,26,Safety,"The Lessee must ensure that all oil spill response equipment maintenance, modification, and repair records are kept for a minimum of 3 years.",Record keeping for oil spill response equipment,3,years,,record keeping; oil spill response; equipment maintenance,0.0638543273869458,0.0003636374263776,0.0905457191680356,0.0116731517509727,0.3421052631578947,20,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial); year established (partial),True,3 years,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,"2.6, 2.7",Offshore,45,26,Safety,"The Lessee must provide the following information to BOEM, BSEE, and relevant agency representatives within 24 hours of any such discovery made during activities, such as seabed clearance, construction, and operations.",Discovery of MEC/UXO,24,hours,,safety management; reporting requirements,0.0638311989661333,0.0019899881167097,0.0914781233186907,0.0188679245283018,0.3181818181818182,45,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,24 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 16 of 93,Offshore,58,26,Safety,"The Lessee must review and update the OSRP at least once every 3 years and more frequently as needed, starting from the date the OSRP was initially approved.",Oil Spill Response Plan (OSRP),3,years,BSEE OSPD,oil spill response; planning,0.0637229689071127,0.001248907707225,0.0947777649611493,0.0114503816793893,0.325,16,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); lease date (partial); turbine position y (partial); wind speed at 10m (partial); planning; year established (partial); wind speed at 50m (partial); date established (partial),True,3 years,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,5.13.8.2,Offshore,155,26,Technical,"If additional SFV is required after the first 3 monopiles are installed (see Section 5.10.3) the Lessee must submit additional SFV interim reports to BOEM, BSEE, and NMFS GARFO for the next 3 monopiles.",Monopile installation,3,,,reporting; monitoring; sound attenuation,0.0631711249382578,0.0015174806936832,0.0897725564160137,0.0185873605947955,0.3191489361702128,29,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,3,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 39 of 93,Offshore,95,26,Safety,"BSEE must be notified that recovery activities are complete within 30 days from the time the marine debris notification was submitted, unless BSEE grants the Lessee an extension.",Marine debris recovery,30,days,BSEE,marine debris; environmental protection; incident response,0.0630165771488914,0.0019637554890912,0.1057569872447136,0.0114942528735632,0.282051282051282,28,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); current time (partial); down time (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); time; hurricane id (partial),True,30 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,42,26,Safety,The Lessee must notify BOEM within 24 hours of discovery (pursuant to 30 C.F.R. § 585.702 and Lease Stipulation 4.2.7).,MEC/UXO Investigation phase,24,hours,30 C.F.R. § 585.702 and Lease Stipulation 4.2.7,safety management; archaeological compliance,0.0630146904057452,0.0030515511496211,0.0734302434601426,0.0151515151515151,0.3673469387755102,33,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,24 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 58 of 93,Offshore,131,26,Environmental,"If a large whale is identified within 500 m of the forward path of any vessel, the vessel operator must steer a course away from the whale at 10 knots (18.5 km/hr) or less until the 500 m minimum separation distance has been established.",Vessel operations encountering large whales,500,meters,,protected species; vessel operation; collision avoidance,0.0620141762634199,0.0016944427938939,0.0469157861995275,0.0294117647058823,0.4137931034482758,42,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,500 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,5.11.3,Offshore,144,26,Safety,"These PSOs must maintain watch at all times 60 minutes prior to, during, and 30 minutes following all pile-driving activities.",Pile driving activities,60,minutes,,marine mammal protection; construction safety,0.0615098298036099,0.000584828811964,0.1048654177098169,0.0157480314960629,0.2666666666666666,28,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); turbine position y (partial); wind speed at 10m (partial); time; distance to substation (partial),True,60 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 47 of 93,Offshore,111,26,Jurisdictional,"If there are fewer than 120 days between site preparation activities and this COP approval, the Lessee must submit the plan as soon as practicable and no later than 60 days prior to commencing activities.",Micrositing plan submission (contingency),60,days,,permitting; environmental review,0.0611087703652606,0.0010925720672907,0.0887368823000925,0.0074626865671641,0.3255813953488372,25,outer continental shelf a (partial); cut in wind speed (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); site name (partial); wind speed at 10m (partial); distance to substation (partial); landing site (partial),True,60 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
claude-3-haiku-20240307,,Offshore,143,26,Technical,"Hammer energies must not exceed 4,400 kilojoules (kJ) for monopile installation.",Monopile foundations,4400,kJ,Section 5.11,Technical,0.0609764128395096,0.0010781574170454,0.128975060979147,0.004,0.2105263157894736,12,outer continental shelf a (partial); cut in wind speed (partial); foundation; wind speed at 10m (partial); installation; wind speed at 50m (partial); specific humidity at 2m (partial); temperature at 2m (partial); turbine installation (partial); relative humidity at 2m (partial),True,4400 kJ,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,51 of 93,Offshore,118,26,Jurisdictional,The Lessee must submit the Berm Remediation Plan to BOEM and BSEE for a 60-day review (in coordination with NMFS) within 90 days of completion of the post-construction survey where the change was detected.,Cable laying and post-construction remediation plan submission,90,days,,permitting; environmental review,0.060620818664289,0.0012112519950027,0.0766101454374311,0.0223048327137546,0.3269230769230769,30,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,90 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,51 of 93,Offshore,118,26,Jurisdictional,The Lessee must submit the Berm Remediation Plan to BOEM and BSEE for a 60-day review (in coordination with NMFS) within 90 days of completion of the post-construction survey where the change was detected.,Cable laying and post-construction remediation plan review,60,days,,permitting; environmental review,0.060230151401874,0.0011902289913621,0.0752804672424099,0.0223880597014925,0.3269230769230769,30,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,60 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,5.1.2,Offshore,95,26,Jurisdictional,BSEE must be notified that recovery activities are complete within 30 days from the time the marine debris notification was submitted.,Completion of recovery activities,30,days,BSEE regulations,marine debris management; regulatory compliance,0.0601041348411186,0.0022428715861055,0.0859703847890667,0.0155642023346303,0.303030303030303,35,outer continental shelf a (partial); regulation; cut in wind speed (partial); caribbean fishery management council (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); time,True,30 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 58 of 93,Offshore,131,26,Environmental,A minimum separation distance of 500 m from all ESA-listed whales (including unidentified large whales) must be maintained around all surface vessels at all times.,Vessel operations around ESA-listed whales,500,meters,,protected species; vessel operation; ESA; collision avoidance,0.0595839643579949,0.0016518464929251,0.0506584827565757,0.0311284046692607,0.375,46,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial); wind speed at 10m (partial),True,500 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,42,26,Environmental,"In the event archaeological discoveries are made during the MEC/UXO Investigation, the Lessee must notify BOEM within 24 hours of discovery (pursuant to 30 C.F.R. § 585.702 and Lease Stipulation 4.2.7).",Archaeological discoveries during MEC/UXO investigation,24,hours,30 C.F.R. § 585.702 and Lease Stipulation 4.2.7,archaeology; cultural heritage; reporting,0.0593301368984491,0.0031265091194794,0.0623815129519265,0.0222222222222222,0.3492063492063492,41,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,24 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 28 of 93,Offshore,80,26,Technical,The Lessee must submit the Pre-lay Grapnel Run Plan at least 120 days prior to pre-lay grapnel run activities.,Pre-lay grapnel run,120,days,,planning; permitting,0.0591840629727399,0.0004475320067059,0.0815406434240014,0.012,0.3214285714285714,16,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); planning; wind speed at 50m (partial); specific humidity at 2m (partial),True,120 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,2.12.10 - 2.12.11,Offshore,55,26,Technical,"The Lessee must ensure that all oil spill response equipment maintenance, modification, and repair records are kept for a minimum of 3 years.",Offshore facilities,3,years,,record keeping; equipment management,0.0585157501716245,0.0009358231369279,0.0723976149823899,0.0154440154440154,0.3333333333333333,25,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,3 years,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,4.4.1,Offshore,89,26,Safety,"If the DON determines through the evaluation in Section 4.4.1 that the use of DOFS or other acoustic monitoring devices presents risk to national security or military operations, the Lessee must work with DON to implement mitigation measures to address the risk.",Risk mitigation phase,30,days,Section 4.4.1.3,national security; military operations,0.0584123078417274,0.0006627440340191,0.0676185833599801,0.0226415094339622,0.3333333333333333,29,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,30 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 78 of 93,Offshore,164,26,Jurisdictional,"At least 90 days prior to establishment of the Direct Compensation Program described in Section 6.1.1, the Lessee must submit to BOEM a Shoreside Support Services report for a 60-day review and approval.",Shoreside Support Services,90,days,,reporting requirements; community impact; port operations,0.0581829715873331,0.0010982548086771,0.0459117347004363,0.0298507462686567,0.38,40,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,90 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 56 of 93,Offshore,127,26,Environmental,"If reporting within 24 hours is not possible (e.g., due to distance from shore or lack of ability to communicate via phone, fax, or email), the Lessee must submit reports as soon as possible and must submit late reports with an explanation for the delay.",Reporting requirements for sea turtle and sturgeon interactions,24,hours,5.6.6 Notification Report,reporting requirements; protected species,0.0574917919090174,0.0014150677504103,0.050364060154211,0.0215827338129496,0.375,24,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,24 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,62 of 93,Offshore,137,26,Technical,"The Lessee must employ noise abatement systems in a manner that achieves maximum noise attenuation levels practicable, but, at minimum, results in noise levels equal to or less than those modeled assuming 10 dB attenuation.",Foundation pile-driving,10,dB,"June 18, 2024, NMFS BiOp Term and Condition 2",noise pollution; marine environment,0.0574271186427508,0.0006679589454197,0.0836955100443362,0.0256410256410256,0.2692307692307692,35,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); foundation; min depth (partial); cable; min kilovolt (partial); turbine position y (partial); cable type (partial),True,10 dB,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 16 of 93,Offshore,58,26,Safety,"The Lessee must submit a revised OSRP to BSEE OSPD within 15 days if any of the following conditions occur: The Lessee experiences a change that would significantly reduce their oil spill response capabilities; The calculated WCD volume has significantly increased; The Lessee removes a contracted IMT, OSRO, or SROT from the Lessee’s plan; There has been a significant change to the applicable area contingency plan(s).",Oil Spill Response Plan (OSRP),15,days,BSEE OSPD,oil spill response; reporting; planning,0.0565156877271077,0.0012710641601061,0.0596442051257242,0.0177304964539007,0.345679012345679,37,outer continental shelf a (partial); cut in wind speed (partial); torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,15 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,53,Offshore,122,26,Technical,The Lessee must provide documentation of training to NMFS and BSEE at least 15 days prior to the start of the trawl surveys.,Trawl surveys.,15,days,,training compliance; regulatory oversight,0.0558563387630908,0.0005080349413817,0.063859120390788,0.0158102766798418,0.3333333333333333,35,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,15 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,NS-OWF-2023-0042,Offshore,97,26,Safety,Minimum clearance of 22m must be maintained between lowest blade tip and highest astronomical tide,Turbine siting,22,meters,International Electrotechnical Commission IEC 61400-3,aviation safety; navigation,0.0553562926342199,0.0026220264432405,0.0868230859360107,0.0116731517509727,0.2592592592592592,41,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial),True,22 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,"7.1.4, 7.1.5",Offshore,173,26,Technical,"The Lessee must submit the as-built or as-laid position plats at a scale of 1-in. = 1,000-ft., with Differential Global Positioning System (DGPS) accuracy demonstrating that these seafloor disturbing activities complied with the avoidance criteria applied to the archaeological sites or historic properties established in the Section 106 MOA.",Seafloor impacts during construction activities.,1000,feet,Section 106 MOA,marine archaeology; construction compliance,0.0551870729348804,0.0008086214357012,0.0449780012722677,0.0326086956521739,0.3484848484848485,43,sea depth (partial); cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); site name (partial),True,1000 feet,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,Page 16 of 93,Offshore,58,26,Technical,"The Lessee must submit a revised OSRP to BSEE OSPD within 15 days if any of the following conditions occur: The Lessee removes a contracted IMT, OSRO, or SROT from the Lessee’s plan.",Operational phase,15,days,BSEE regulations,spill response; regulatory compliance,0.0541621401024545,0.0004253969002236,0.0536691387171334,0.0150375939849624,0.3488372093023256,26,outer continental shelf a (partial); regulation; cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); regulation type (partial); number of blades (partial),True,15 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,74,26,Safety,Surveillance records for each OSS must be submitted within one month of verification by the qualified third party.,Critical safety systems,1,month,,safety systems; verification; third-party inspection,0.05404917083762,0.0008909093294271,0.1047817482748498,0.0078431372549019,0.2068965517241379,18,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); wind speed at 50m (partial),True,1 month,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,2.12.15,Offshore,57,26,Safety,The Lessee must notify BSEE OSPD at least 30 days in advance of any exercise it intends to conduct for compliance with this condition.,Operational phase,30,days,BSEE,oil spill response; emergency preparedness,0.0536395855275238,0.0005099548815439,0.0643371854911828,0.0191570881226053,0.303030303030303,25,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); operational event (partial),True,30 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
claude-3-haiku-20240307,,Offshore,76,26,Technical,"Proposed Anchoring Plat must be submitted 120 days before anchoring activities. If there are fewer than 120 days between anchoring activities and this COP approval, no later than 60 days prior to commencing anchoring activities.",Anchoring activities,120,days,Offshore Wind Farm Documentation Requirements,Technical,0.0533575916056779,0.0022089169319044,0.1067027927660172,0.0114068441064638,0.1818181818181818,39,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,120 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,Page 87 of 93,Offshore,177,26,Technical,The Lessee must submit as-placed PAM system plats to BSEE within 90 days of placement.,PAM placement activities,90,days,BSEE,monitoring; reporting,0.0531926179322205,0.0003183177285017,0.0792611143969358,0.016,0.2608695652173913,21,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,90 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,5.8.8.3 - 5.8.9.2,Offshore,133,26,Safety,"If any such incidents occur, they must be reported to BSEE and NMFS GARFO-PRD within 24 hours.",Operational phase,24,hours,,marine safety; incident reporting,0.0528856514040025,0.0007995464289451,0.0740429721865128,0.0117647058823529,0.28,30,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); operational event (partial); hurricane id (partial),True,24 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page **7** of **93**,Offshore,45,26,Safety,"The Lessee must also provide the following information to BOEM (BOEM_MEC_Reporting@boem.gov), BSEE via TIMSWeb, and relevant agency representatives within 24 hours of any such discovery made during activities, such as seabed clearance, construction, and operations","MEC/UXO discovery during seabed clearance, construction, and operations",24,hours,,reporting requirements; safety management; unexploded ordnance,0.0523583823460121,0.0019617890567624,0.0667611455868514,0.0183823529411764,0.2786885245901639,45,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,24 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,2.22,Offshore,69,26,Technical,The Lessee must submit to BOEM documentation demonstrating how it will mitigate unacceptable interference with IOOS HF-radar systems,Pre-commissioning,120,days,BOEM in consultation with NOAA’s IOOS Office,electromagnetic interference; reporting requirements; radar systems; oceanographic data collection,0.0522988786089482,0.001201194034877,0.082182490598693,0.018796992481203,0.2340425531914893,30,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,120 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,6.1.1.2,Offshore,164,26,Jurisdictional,"At least 90 days prior to establishment of the Direct Compensation Program, the Lessee must submit to BOEM a Shoreside Support Services report for a 60-day review and approval.",Submission of Shoreside Support Services report related to the Direct Compensation Program.,90,days,BOEM,community impact; regulatory compliance,0.0520314360883276,0.0011698710593285,0.03773633354506,0.0226415094339622,0.3571428571428571,37,outer continental shelf a (partial); lease id (partial); impact assessment (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,90 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,5.10.4.1.1,Offshore,140,26,Technical,"The Lessee must submit a log of these detections as well as the detection methodology to BOEM, BSEE and NMFS within 120 days following each recorder retrieval.",Post-monitoring phase,120,days,"BOEM, BSEE, NMFS",reporting; marine biology,0.0519907611333465,0.0012665746213476,0.0527009417703694,0.0228136882129277,0.3111111111111111,22,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial); pacific fishery management council (partial),True,120 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,Page 16 of 93,Offshore,58,26,Technical,"The Lessee must review and update the OSRP at least once every 3 years and more frequently as needed, starting from the date the OSRP was initially approved.",Operational phase,3,years,BSEE regulations,spill response; regulatory compliance,0.0519160815669102,0.0013757398601237,0.0645156235727941,0.0114068441064638,0.2972972972972973,27,outer continental shelf a (partial); regulation; cut in wind speed (partial); end date (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); regulation type (partial),True,3 years,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,3-63,Offshore,108,29,Environmental,"If multiple piles are being driven, the field verification method may be used to modify the exclusion zone. Any new exclusion zone radius must be based on the most conservative measurement (i.e. the largest safety zone configuration) of the 160 dB zone. This zone must be used for all subsequent pile driving and be periodically re-evaluated based on the regular sound monitoring.",Pile driving activities during construction,160.0,dB,,noise pollution; marine ecosystem protection,0.1495693845130652,0.0036042016733566,0.3350468023687493,0.0247349823321554,0.4266666666666667,32,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial); distance to substation (partial),True,160.0 dB,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,NOW-2023-001,Offshore,112,29,Spatial,No construction within 15 nautical miles of designated marine protected areas.,All U.S. offshore wind lease areas,15,nautical miles,National Marine Fisheries Service (NMFS),environmental; zoning,0.1461404302203044,0.0056467163965121,0.2815263352417262,0.0278884462151394,0.5384615384615384,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); design; torpedo testing area (partial); lease date (partial); number of turbines per row (partial); wind zone (partial); wind speed at 10m (partial),True,15 nautical miles,comprehensive_scientific,0.1,Medium-High Relevance,🟡
