model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gpt-4o-mini,,Offshore,54,40,Technical,"Full detection data, metadata, and location of recorders from all real time hydrophones used for monitoring during construction must be submitted within 90 calendar days following completion of activities requiring PAM for mitigation.",Monitoring during construction phase,90.0,days,NMFS Passive Acoustic Reporting System,environmental monitoring; acoustic data management,0.0830191876850579,0.0026152119591042,0.1610960809815035,0.0223880597014925,0.2916666666666667,38,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); end date (partial); caribbean fishery management council (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial),True,90.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,2,34,Safety,"The Lessee must ensure all vessels maintain a separation distance of 500 meters (1,640 ft) or greater from any sighted North Atlantic right whale.",Operational phase,500.0,meters,,marine mammal protection; navigational safety,0.0829909873455198,0.0023635165200745,0.1113992930855021,0.0310077519379844,0.4242424242424242,26,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); operational event (partial); distance to population center (partial),True,500.0 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,1.3.2,Offshore,4,34,Safety,"If a North Atlantic right whale is sighted within 100 meters (328 ft) of an underway vessel, the vessel operator must immediately reduce speed and promptly shift the engine to neutral.",Operational phase,100.0,meters,,marine wildlife protection; navigational safety,0.0829822368078633,0.0028782728486287,0.1018295879545352,0.0384615384615384,0.4358974358974359,35,outer continental shelf a (partial); cut in wind speed (partial); life cycle (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); operational event (partial),True,100.0 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4.1,Page 18 of 29,Offshore,29,27,Technical,"To use a lesser Tier engine, the Permittee shall ensure one of the following conditions is met: i. A vessel with a higher Tier engine is not available within two hours of when the vessel must be deployed; or ii. The total emissions associated with the use of a vessel with the higher Tier engine(s) would be greater than the total emissions associated with the use of the vessel with the next lower Tier engine(s). For purposes of this subparagraph, when determining the total emissions associated with the use of a vessel with a particular engine, the Permittee shall include the emissions of the vessel that would occur when the vessel would be in transit to the WDA from the vessel’s starting location.",All applicable engines on vessels used for the project when operating as OCS sources,2.0,hours,"Revolution Wind, LLC Outer Continental Shelf Preconstruction Air Permit No. OCS-R1-05 Section IV(C)(5) and (6)",air emissions; marine vessel compliance; environmental impact assessment; logistics,0.0827032805824506,0.0031640965601806,0.0935190943314757,0.045016077170418,0.4437869822485207,58,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; min depth (partial); cable; outer continental shelf name (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,2.0 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,49,40,Environmental,LOA Holder must provide a final report within 30 days following resolution of NMFS' comments on the draft report.,Reporting requirement following marine mammal monitoring,30.0,days,NMFS,marine mammal monitoring; environmental impact assessment; reporting,0.0826610825453887,0.0018419165052594,0.1494898843933181,0.0236220472440944,0.3235294117647059,30,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; number of turbines per row (partial); power line id (partial); turbine position y (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,30.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,24,40,Safety,"If the clearance zone is larger than 5 km, at least one dedicated PSO vessel (with at least three on-duty PSOs) and an aerial platform (with at least two on-duty PSOs) must be used",UXO/MEC detonation during offshore wind farm development,5.0,km,,unexploded ordnance; marine construction; safety; personnel,0.0825760820110012,0.0038250718449041,0.1402063290853724,0.018450184501845,0.3529411764705882,43,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial),True,5.0 km,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,26,40,Environmental,"LOA Holder must not exceed modeled distances to NMFS marine mammal Level A harassment and Level B harassment thresholds, assuming 10-dB attenuation, for UXO/MEC detonations.",Marine mammal protection during UXO/MEC detonation,10.0,dB,,marine mammal protection; underwater noise mitigation; explosive operations,0.0823433872994725,0.0011426817442729,0.1595049169780238,0.0190114068441064,0.3023255813953488,26,outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); water bodies (partial); distance to population center (partial),True,10.0 dB,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-reasoner,BOEM 2020-XXX,Offshore,7,18,Environmental,Construction activities must not exceed sound pressure levels of 160 dB re 1 μPa at 1 meter for more than 30 minutes in any hour,Atlantic OCS,"[160, 30]",dB re 1 μPa at 1 meter / minutes,NOAA Fisheries,Environmental; Safety,0.0821839496929942,0.0010347011502877,0.1216463548072713,0.0232558139534883,0.40625,27,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); number of blades (partial); essential fish habitat (partial),True,"[160, 30] dB re 1 μPa at 1 meter / minutes",comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,page 12 of 28,Offshore,25,40,Technical,Clearance zones must be fully visible for at least 60 minutes and all marine mammal(s) must be [excluded],Marine mammal exclusion zones,60.0,minutes,50 CFR 217.264(e)(11),marine mammal protection; safety,0.0821691666238683,0.0008796863896781,0.1179135453794157,0.0116279069767441,0.4411764705882353,19,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); danger zone (partial); wind speed at 50m (partial),True,60.0 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,44,40,Safety,"Sheet pile or casing pipe installation must only commence when visual clearance zones are fully visible and clear of marine mammals, as determined by the Lead PSO, for at least 30 minutes immediately prior to initiation of vibratory pile driving.",Installation of sheet piles and casing pipe during construction phase.,30.0,minutes,,marine mammal protection; construction safety,0.0821205889508956,0.0018385928382224,0.1494889675904839,0.0219780219780219,0.3214285714285714,34,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); installation,True,30.0 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4.1,Page 19 of 29,Offshore,31,27,Technical,"To use a lesser Tier engine, Permittee shall ensure one of the following conditions is met: i. A vessel with a higher Tier is not available within two hours of when the vessel must be deployed; or ii. The total emissions associated with the use of a vessel with the higher Tier engine(s) would be greater than the total emissions associated with the use of the vessel with the next lower Tier engine(s).",Permittee use of lower Tier engines on vessels operating as OCS sources within the ECA,2.0,hours,Section IV(C)(7)(i)-(ii) of the Permit; 40 C.F.R. Part 1043; 40 C.F.R. Part 52.21; 310 CMR 7.00 Appendix A,air emissions; marine vessel compliance; environmental impact assessment,0.0820515767773106,0.001209304482579,0.1171252831417695,0.023489932885906,0.4173228346456692,28,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; end date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,2.0 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,page 11 of 28,Offshore,23,40,Environmental,"LOA Holder must utilize PSO(s), as described in § 217.265(d). At least two on-duty PSOs must monitor for marine mammals at least 30 minutes before, during, and 30 minutes after vibratory pile driving associated with cofferdam and casing pipe installation.",Cofferdam and casing pipe installation,2.0,,50 CFR 217.264(d)(4),marine mammal protection; environmental monitoring; construction,0.0820128537710852,0.0019302097789494,0.1414499276917105,0.0218978102189781,0.3442622950819672,32,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial),True,2.0,comprehensive_scientific,0.08,Medium Relevance,🟢
claude-3-haiku-20240307,,Offshore,17,40,Safety,"If pile driving has been shut down due to the presence of a marine mammal other than a North Atlantic right whale, pile driving must not restart until either the marine mammal(s) has voluntarily left the specific clearance zones and has been visually or acoustically confirmed beyond that clearance zone, or, when specific time periods have elapsed with no further sightings or acoustic detections have occurred. The specific time periods are 15 minutes for small odontocetes and pinnipeds, and 30 minutes for all other marine mammal species.",Offshore wind farm construction,"[15, 30]",minutes,Paragraph (c)(14),Environmental; Safety,0.0819805774106952,0.0052364884525242,0.1073545407885428,0.0445205479452054,0.3877551020408163,57,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial),True,"[15, 30] minutes",comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,10,40,Environmental,LOA Holder's vessels must maintain a minimum separation distance of 500 m from North Atlantic right whales.,Interaction with North Atlantic right whales,500.0,m,,marine mammal protection; vessel operations,0.0814577164650857,0.0022699819568061,0.1028906133327452,0.0317460317460317,0.4333333333333333,29,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,500.0 m,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4.1,Page 19 of 29,Offshore,31,27,Technical,Leak detection shall be repaired within five (5) days of discovery. Permittee shall document and maintain records of the equipment repaired including but not limited to the estimated time of leakage and volume of gas leaked during that time.,MV and HV GISs on the OSS,5.0,days,40 C.F.R. Part 52.21,equipment integrity; leak detection; operational safety; environmental protection,0.081428607549205,0.0034801570166411,0.1359978768644124,0.0215827338129496,0.3492063492063492,34,outer continental shelf a (partial); cut in wind speed (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); time; distance to substation (partial); gulf of mexico fishery management council (partial),True,5.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,14,34,Technical,the results of acoustic monitoring of the first pile are submitted to the Lessor and NMFS within 24 hours of installation,Pile driving activities,24.0,hours,,acoustic monitoring; pile driving; noise pollution,0.0812770210552032,0.0013275595686526,0.1295390554459473,0.0158730158730158,0.3870967741935484,21,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial); wind speed at 50m (partial),True,24.0 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,44,40,Environmental,"Sheet pile or casing pipe installation must only commence when visual clearance zones are fully visible (e.g., not obscured by darkness, rain, fog, etc.) and clear of marine mammals, as determined by the Lead PSO, for at least 30 minutes immediately prior to initiation of vibratory pile driving.",Installation of sheet piles and casing pipe,30.0,minutes,,marine mammal protection; pile driving; visibility,0.0810513797390399,0.0017512594677145,0.1423882244993452,0.021505376344086,0.3333333333333333,32,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); installation,True,30.0 minutes,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,page 3 of 28,Offshore,5,40,Reporting,A description of the training program must be provided to NMFS at least 60 days prior to the initial training before in-water activities begin.,In-water construction activities,60.0,days,50 CFR 217.264(a)(2),reporting; personnel training,0.0809909730401744,0.0007000415495826,0.1141261485919325,0.0272373540856031,0.4102564102564102,33,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); water bodies (partial),True,60.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,1.8.6 to 1.8.10,Offshore,8,34,Environmental,"The Lessee must ensure the establishment of a default 7 km (22,966 ft) radius exclusion zone for marine mammals and sea turtles around each pile driving site.",Pile driving activities,7.0,km,,marine mammal protection; sea turtle conservation,0.0806758095702449,0.0029821617497563,0.1154154842506691,0.0269230769230769,0.3947368421052631,24,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; number of turbines per row (partial); wind zone (partial); site name (partial); wind speed at 10m (partial); danger zone (partial); gulf of mexico fishery management council (partial),True,7.0 km,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NOW-2023-001,Offshore,56,44,Environmental,Wind turbines must maintain a minimum distance of 500 meters from known marine mammal migration routes.,U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecosystems,0.0806696612748549,0.0048649473592577,0.0958397165602671,0.0355731225296442,0.4285714285714285,62,wind direction (partial); cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial); life cycle (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,2,34,Safety,The Lessee must ensure that vessel operators comply with 10 knot (18.5 km/hr) or less speed restrictions in the following circumstances: All vessels operating in any Dynamic Management Area (DMA).,Operational phase,10.0,knots,,marine mammal protection; navigational safety,0.0805043716159284,0.0042368596962797,0.1033553247812872,0.0265151515151515,0.425,42,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); missile testing area (partial),True,10.0 knots,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NS-OWF-2023-0042,Offshore,59,44,Environmental,All turbine foundations must maintain a minimum clearance of 500m from identified coral habitats,North Sea Exclusive Economic Zone,500,meters,OSPAR Convention Annex VII,environmental; spatial,0.0804914051006587,0.0042062056306482,0.113242941316097,0.0318725099601593,0.3846153846153846,47,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); min depth (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,14,34,Environmental,"The Lessee must ensure that sightings of any injured or dead protected species (e.g., marine mammals, sea turtles, or sturgeon) are reported to the Lessor, NMFS, and NMFS Northeast Regional Stranding Hotline within 24 hours of sighting.",All activities involving protected species during construction and operation phases.,24.0,hours,,marine biology; environmental monitoring,0.0802334911861698,0.0018094067475263,0.096868859862394,0.025830258302583,0.4528301886792453,32,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); power line (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,24.0 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,12,34,Technical,"The Lessee must ensure that restart of the pile driving activity commences only after clearance of the exclusion zone (per Section 1.8.12) and implementation of soft start procedures (per Section 1.8.13) in the following circumstances: 1.8.15.1 If visual surveys are not able to be continued diligently during any pause in pile driving activity due to diminished lighting or weather conditions (e.g., darkness, rain, fog or sea state). 1.8.15.2 If pile driving activity shuts down for reasons other than encroachment into the exclusion zone by a non-delphinoid cetacean or sea turtle (for instance, mechanical or electronic failure), resulting in the cessation of the sound source for a period of 60 minutes or more.",Pile driving activities during construction,60.0,minutes,Section 1.8.12 and 1.8.13,visual monitoring; construction procedures; environmental impact mitigation,0.0798168156587876,0.0021500602306287,0.0952475526254166,0.045016077170418,0.4137931034482758,53,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); zone; impact assessment (partial); min depth (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial),True,60.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR 217.264(b)(4) (enhanced display) page 5 of 28,Offshore,9,40,Safety,All LOA Holder's vessels must transit at 10 kn or less within any active North Atlantic right whale [area],Vessel transit in North Atlantic right whale areas,10.0,kn,50 CFR 217.264(b)(5),vessel speed restriction; right whale protection,0.0795266563955154,0.0033465497452714,0.0855632230172217,0.0308880308880308,0.4634146341463415,30,outer continental shelf a (partial); cut in wind speed (partial); torpedo testing area (partial); turbine position y (partial); wind speed at 10m (partial); missile testing area (partial); max wind speed (partial); test area (partial); restricted area (partial); wind speed (partial),True,10.0 kn,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,10,40,Safety,"If a North Atlantic right whale is reported via any of the monitoring systems within 10 kilometers of a transiting vessel(s), that vessel must operate at 10 knots or less for 24 hours following the reported detection.","10 kilometers around transiting vessels, operational phase",10.0,kn,,marine wildlife protection; navigational safety,0.0794963585948676,0.0017334314473017,0.0871925899631329,0.0377358490566037,0.4509803921568627,30,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); life cycle (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,10.0 kn,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,10,40,Safety,"If a North Atlantic right whale is detected via visual observation or PAM within or approaching the transit corridor, all crew transfer vessels must travel at 10 kn or less for 24 hours following the detection.","Transit corridor, operational phase",10.0,kn,,marine wildlife protection; navigational safety,0.079473656006417,0.0019594629630095,0.0947305237381976,0.0339622641509433,0.4347826086956521,31,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); life cycle (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); operational event (partial); hurricane id (partial),True,10.0 kn,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4.1,"OCS-R1-05, Page 26 of 29, SECTION X",Offshore,44,27,Jurisdictional,"The ability to construct an OCS source under this permit shall become invalid if construction is not commenced within 18 months after the effective date of this Permit (OCS-R1-05). If construction is discontinued for a period of 18 months or more, or if construction is not completed within a reasonable time, the 18-month period may be extended upon a showing satisfactory to the EPA or the delegated agency that an extension is justified.",Construction phase of the offshore wind farm project under this permit,18.0,months,"40 C.F.R. § 55.6(b)(4), 40 C.F.R. § 52.21(r)(2)",permitting; construction timeline; regulatory compliance,0.0794171399896746,0.0039907371058558,0.0922748432812387,0.0305084745762711,0.4403669724770642,68,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); end date (partial); current time (partial); down time (partial); lease date (partial); number of turbines per row (partial),True,18.0 months,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,19,40,Environmental,"If any of the interim SFV measurement reports submitted for the first three monopiles indicate the modeled distances to NMFS marine mammal Level A harassment and Level B harassment thresholds assuming 10-dB attenuation, then LOA Holder must implement additional sound attenuation measures on all subsequent foundations.",Mitigation measures for foundation installation noise levels,3.0,monopiles,NMFS,environmental impact assessment; marine mammal protection; noise pollution; mitigation measures,0.0791192685611992,0.0022197244050834,0.1178984916322704,0.0324909747292418,0.3636363636363636,34,outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); foundation; impact assessment; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial),True,3.0 monopiles,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,44,40,Safety,At least one PSO must be on active duty monitoring during HRG surveys conducted during daylight and at least two PSOs must be on active duty monitoring during HRG surveys conducted at night.,HRG surveys conducted during daylight and night.,1.0,PSO,,marine mammal monitoring; survey operations,0.078701387362767,0.0008178747563441,0.1420531183628093,0.0157480314960629,0.3260869565217391,19,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); naval operations area (partial); wind speed at 50m (partial); power monitoring (partial),True,1.0 PSO,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,49,40,Environmental,A 5-year report must be prepared and submitted within 60 calendar days following receipt of any NMFS Office of Protected Resources comments on the draft report.,Operational phase,60.0,days,National Marine Fisheries Service (NMFS),marine mammal protection; environmental monitoring,0.0786576668253521,0.0017931673364522,0.0977004389717916,0.0306513409961685,0.425,33,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); operational event (partial),True,60.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR 217.264(c)(15)(ix) page 10 of 28,Offshore,20,40,Environmental,"LOA Holder must optimize the sound attenuation systems ( *e.g.,* ensure hose maintenance, pressure testing, *etc.* ) to meet noise levels modeled, assuming 10-dB attenuation, within three piles or else foundation installation activities must cease until NMFS and LOA Holder can evaluate the situation and ensure future piles must not exceed noise levels modeled assuming 10-dB attenuation",Foundation installation,10.0,dB,50 CFR 217.264(c)(15),noise pollution; marine mammal protection,0.078197225041674,0.0023117443676982,0.1273480897872393,0.028673835125448,0.3333333333333333,32,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); foundation; min depth (partial); torpedo testing area (partial); min kilovolt (partial); turbine position y (partial); wind speed at 10m (partial),True,10.0 dB,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(a)(11),Offshore,7,40,Safety,"If a marine mammal is on a path towards or comes within 10 meters (m) (32.8 feet) of equipment, LOA Holder must cease operations until the marine mammal has moved more than 10 m on a path away from the activity to avoid direct interaction with equipment;",In-water construction activities,10.0,meters,50 CFR 217.264(a)(10),marine mammal protection; construction safety,0.077353508862887,0.0009796596251588,0.0912407631814312,0.0291970802919708,0.4375,35,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); water bodies (partial),True,10.0 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,17,40,Environmental,"If pile driving has been shut down due to the presence of a marine mammal other than a North Atlantic right whale, pile driving must not restart until either the marine mammal(s) has voluntarily left the specific clearance zones and has been visually or acoustically confirmed beyond that clearance zone, or, when specific time periods have elapsed with no further sightings or acoustic detections have occurred.",Pile driving activities related to offshore wind farm construction.,15.0,minutes,,marine mammal protection; construction regulations,0.0772790401155879,0.0045802688003539,0.0988056952858647,0.0460992907801418,0.3658536585365853,56,wind direction (partial); outer continental shelf a (partial); regulation; cut in wind speed (partial); zone; farm power output (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial),True,15.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 19 of 29,Offshore,31,27,Technical,Leak detection shall be repaired within five (5) days of discover.,MV and HV GIS on the OSS,5.0,days,40 C.F.R. Part 52.21,electrical safety; equipment maintenance,0.0770911136182567,0.0017429610818079,0.1153970588885397,0.0153256704980842,0.3870967741935484,21,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); wind speed at 50m (partial); rated electrical power (partial),True,5.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,17,40,Technical,"SFV measurements must continue until at least three consecutive piles demonstrate noise levels are at or below those modeled, assuming 10 decibels (dB) of attenuation.","Pile driving activities during offshore wind farm construction, specifically sound field verification",10.0,dB,,noise pollution mitigation; environmental impact assessment; acoustic monitoring,0.0769851494623486,0.0041085915520482,0.1542087256758396,0.025830258302583,0.2391304347826087,46,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); farm power output (partial); impact assessment; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial),True,10.0 dB,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,11,40,Safety,LOA Holder's vessels must maintain a minimum separation distance of 100 m from sperm whales and non-North Atlantic right whale baleen whales.,Operational phase,100.0,meters,,marine mammal protection; navigational safety,0.0769462333234891,0.0022831195030023,0.1076099517409605,0.03125,0.375,31,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,100.0 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR 217.264(f)(14)(15)(g)(1)(2),Offshore,32,40,Environmental,"If an acoustic source is shut down for a period longer than 30 minutes, all clearance and ramp-up procedures must be initiated.",Acoustic source operation during construction,30.0,minutes,50 CFR 217.264(f)(15),marine mammal protection; noise mitigation,0.0767835900861002,0.00057753926787,0.1035583325069552,0.0149253731343283,0.425,20,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); wind speed at 10m (partial); wind speed at 50m (partial); impact area uri (partial); gearbox ratio (partial),True,30.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,4,34,Environmental,"The Lessee must ensure that all vessels maintain a separation distance of 50 m (164 ft) or greater from any sighted delphinoid cetacean or pinniped, except if the delphinoid and/or pinniped approach the vessel",Vessel operations near delphinoid cetaceans and pinnipeds,50.0,m,,marine mammal protection; vessel operation,0.076702878067169,0.0013925643058778,0.092948580497764,0.0225563909774436,0.4375,34,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,50.0 m,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(c)(15),Offshore,18,40,Technical,The frequency range of SFV measurement systems must cover the range of at least 20 hertz (Hz) to 20 kilohertz (kHz).,Pile driving phase,20.0,Hz,50 CFR 217.264(c)(15)(iii),acoustic monitoring; marine mammal protection,0.0766958290920849,0.0012909753039358,0.1188656281692002,0.0269230769230769,0.3513513513513513,23,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,20.0 Hz,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
