YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 06 02 09 00 220  2.4  2.6  0.88  4.76  4.65 999 1013.0  19.9  19.2  19.5 99.0 99.00
2006 06 02 10 00 196  2.8  3.2  0.82  7.69  4.76 999 1012.6  19.9  19.1  19.5 99.0 99.00
2006 06 02 11 00 185  4.3  5.0  0.83  7.14  4.70 999 1012.5  19.9  18.9  19.6 99.0 99.00
2006 06 02 12 00 193  5.3  6.0  0.81  7.69  4.61 999 1012.3  20.2  18.9  19.9 99.0 99.00
2006 06 02 13 00 209  7.0  7.9  0.87  5.26  4.34 999 1012.1  20.5  19.0  20.2 99.0 99.00
2006 06 02 14 00 216  5.7  6.5  0.89  7.69  4.14 999 1012.0  20.3  19.1  20.0 99.0 99.00
2006 06 02 15 00 213  4.5  5.2  0.94  5.00  4.16 999 1012.1  20.3  19.2  20.0 99.0 99.00
2006 06 02 16 00 191  5.3  5.9  0.87  4.76  4.02 999 1011.6  20.3  19.2  20.1 99.0 99.00
2006 06 02 17 00 199  4.9  5.7  0.81  4.55  3.97 999 1011.4  20.4  19.5  20.2 99.0 99.00
2006 06 02 18 00 183  4.8  5.7  0.77  7.69  4.17 999 1010.9  20.3  19.6  20.1 99.0 99.00
2006 06 02 19 00 184  4.4  6.1  0.82  4.76  4.24 999 1010.6  20.4  19.5  20.1 99.0 99.00
2006 06 02 20 00 181  5.8  6.5  0.78  4.55  4.02 999 1009.9  20.5  19.7  20.3 99.0 99.00
2006 06 02 21 00 174  6.4  7.3  0.79  7.69  4.03 999 1009.2  20.7  19.8  20.6 99.0 99.00
2006 06 02 22 00 186  7.9  9.0  0.85  8.33  3.76 999 1008.5  21.1  19.8  20.9 99.0 99.00
2006 06 02 23 00 194  8.1  9.3  0.95  7.69  3.90 999 1008.2  21.0  19.8  20.6 99.0 99.00
2006 06 03 00 00 198  8.1  9.0  1.11  7.69  4.03 999 1008.5  21.0  19.7  20.7 99.0 99.00
2006 06 03 01 00 199  8.3  9.6  1.10  4.55  3.99 999 1008.3  21.0  19.6  20.7 99.0 99.00
2006 06 03 02 00 207  7.9  9.6  1.21  4.17  4.08 999 1008.5  20.8  19.4  20.5 99.0 99.00
2006 06 03 03 00 215  8.6  9.9  1.27  5.26  4.23 999 1008.0  20.8  19.3  20.3 99.0 99.00
2006 06 03 04 00 208  6.8  8.3  1.19  5.26  4.25 999 1007.5  20.5  19.2  20.1 99.0 99.00
2006 06 03 05 00 195  7.3  8.2  1.16  5.26  4.16 999 1007.2  20.6  19.3  20.2 99.0 99.00
2006 06 03 06 00 197  7.1  8.3  1.19  5.56  4.24 999 1006.6  20.5  19.3  20.1 99.0 99.00
2006 06 03 07 00 203  8.2  9.3  1.15  5.56  4.36 999 1006.4  20.6  19.3  20.2 99.0 99.00
2006 06 03 08 00 209  8.2  9.3  1.21  5.00  4.20 999 1006.2  20.4  19.1  20.0 99.0 99.00
2006 06 03 09 00 212  7.8  8.9  1.20  5.56  4.21 999 1006.2  20.3  19.1  19.9 99.0 99.00
2006 06 03 10 00 202  6.6  7.6  1.16  5.00  4.42 999 1006.4  20.2  19.0  19.8 99.0 99.00
2006 06 03 11 00 205  6.3  7.4  1.15  5.26  4.32 999 1006.4  20.2  19.0  19.8 99.0 99.00
2006 06 03 12 00 197  7.4  8.6  1.14  5.88  4.39 999 1006.0  20.2  19.0  19.8 99.0 99.00
2006 06 03 13 00 204  8.6  9.8  1.24  5.88  4.20 999 1005.8  20.3  19.0  19.9 99.0 99.00
2006 06 03 14 00 203  8.2 10.1  1.25  5.88  4.09 999 1005.7  20.3  19.0  20.0 99.0 99.00
2006 06 03 15 00 202  8.7 10.3  1.20  5.56  4.04 999 1005.3  20.4  19.0  20.1 99.0 99.00
2006 06 03 16 00 201  7.9  9.1  1.30  5.26  4.15 999 1005.0  20.3  19.0  20.1 99.0 99.00
2006 06 03 17 00 215 10.1 12.1  1.35  5.88  4.21 999 1004.8  20.3  19.1  20.0 99.0 99.00
2006 06 03 18 00 212  8.9 10.6  1.28  5.88  4.14 999 1004.9  19.9  19.1  19.5 99.0 99.00
2006 06 03 19 00 275  5.3  6.3  1.28  5.56  4.28 999 1005.0  19.0  19.1  18.5 99.0 99.00
2006 06 03 20 00 269  4.8  5.6  1.10  5.88  4.46 999 1005.1  18.8  19.1  18.4 99.0 99.00
2006 06 03 21 00 274  5.1  6.2  1.06  6.25  4.56 999 1005.3  18.2  19.1  17.8 99.0 99.00
2006 06 03 22 00 288  5.1  6.2  0.98  5.88  4.85 999 1005.1  18.6  19.0  18.1 99.0 99.00
2006 06 03 23 00 303  5.3  7.0  0.96  6.67  4.74 999 1005.6  19.0  18.8  18.0 99.0 99.00
2006 06 04 00 00 315  4.2  4.9  0.86  5.88  4.54 999 1006.0  19.1  18.8  17.1 99.0 99.00
2006 06 04 01 00 294  3.3  4.2  0.95  6.67  4.39 999 1006.3  18.7  18.7  17.3 99.0 99.00
2006 06 04 02 00 296  4.1  5.4  0.93  5.56  4.52 999 1006.8  19.1  18.6  17.0 99.0 99.00
2006 06 04 03 00 309  6.6  7.7  0.88  6.25  4.49 999 1007.0  19.2  18.6  16.3 99.0 99.00
2006 06 04 04 00 316  5.6  6.9  0.92  5.88  4.17 999 1006.8  18.9  18.5  16.2 99.0 99.00
2006 06 04 05 00 324  3.4  4.1  0.94  6.67  4.51 999 1006.8  18.6  18.4  16.3 99.0 99.00
2006 06 04 06 00 290  3.8  4.7  0.89  5.88  4.72 999 1006.7  18.5  18.4  16.3 99.0 99.00
2006 06 04 07 00 302  5.0  5.7  0.86  6.67  4.83 999 1006.4  18.3  18.3  15.7 99.0 99.00
2006 06 04 08 00 302  5.7  6.8  0.88  6.25  4.51 999 1006.7  18.2  18.4  15.6 99.0 99.00
2006 06 04 09 00 295  5.9  6.9  0.85  6.67  4.35 999 1006.7  18.0  18.4  15.0 99.0 99.00
2006 06 04 10 00 295  6.9  8.2  0.86  6.67  4.09 999 1007.0  17.7  18.4  14.7 99.0 99.00
2006 06 04 11 00 307  5.6  6.5  0.84  7.14  4.13 999 1008.0  17.4  18.3  14.6 99.0 99.00
2006 06 04 12 00 315  5.5  6.3  0.85  7.14  4.10 999 1008.2  17.5  18.4  15.0 99.0 99.00
2006 06 04 13 00 302  6.0  7.0  0.87  6.67  4.14 999 1008.6  17.2  18.4  14.8 99.0 99.00
2006 06 04 14 00 296  5.6  6.4  0.83  6.67  4.24 999 1008.7  17.4  18.4  14.8 99.0 99.00
2006 06 04 15 00 300  3.5  4.4  0.79  6.67  4.12 999 1009.0  17.6  18.4  14.8 99.0 99.00
2006 06 04 16 00 336  2.8  3.3  0.71  5.88  4.45 999 1009.0  17.8  18.7  14.6 99.0 99.00
2006 06 04 17 00  21  2.5  3.1  0.74  6.25  4.85 999 1008.7  18.0  19.0  14.6 99.0 99.00
2006 06 04 18 00  95  3.6  4.3  0.70  6.25  5.21 999 1008.5  17.6  19.2  15.6 99.0 99.00
2006 06 04 19 00 128  3.4  4.1  0.73  6.25  5.45 999 1008.5  17.9  19.4  15.5 99.0 99.00
2006 06 04 20 00 139  4.1  5.1  0.69  6.25  5.18 999 1008.6  18.1  19.4  16.1 99.0 99.00
2006 06 04 21 00 136  4.9  5.5  0.67  6.25  5.37 999 1008.1  18.5  19.3  16.3 99.0 99.00
2006 06 04 22 00 135  5.3  5.9  0.68 11.43  4.97 999 1007.7  18.8  19.1  16.1 99.0 99.00
2006 06 04 23 00 145  5.8  6.9  0.71  5.88  4.25 999 1008.0  18.9  18.7  16.5 99.0 99.00
2006 06 05 00 00 139  5.2  6.3  0.78  5.56  3.98 999 1008.2  18.9  18.8  17.1 99.0 99.00
2006 06 05 01 00 144  7.0  8.3  0.84  5.56  3.89 999 1008.1  19.0  18.7  17.5 99.0 99.00
2006 06 05 02 00 147  6.8  8.5  0.87  5.88  3.77 999 1008.3  19.2  18.7  18.3 99.0 99.00
2006 06 05 03 00 194  5.4  6.6  0.86 11.43  3.85 999 1008.8  19.3  18.7  18.5 99.0 99.00
2006 06 05 04 00 215  4.6  5.7  0.79  3.33  3.88 999 1009.3  19.1  18.8  18.3 99.0 99.00
2006 06 05 05 00 221  6.5  7.4  0.74  5.26  3.97 999 1009.1  19.1  18.9  17.2 99.0 99.00
2006 06 05 06 00 226  6.7  8.2  0.82 10.81  3.78 999 1009.0  18.8  18.9  17.5 99.0 99.00
2006 06 05 07 00 221  6.0  7.0  0.88  4.35  3.93 999 1008.6  18.8  18.8  17.5 99.0 99.00
2006 06 05 08 00 206  5.9  7.1  1.01  5.00  4.03 999 1008.3  18.6  18.8  17.5 99.0 99.00
2006 06 05 09 00 219  3.7  4.2  0.96  4.76  4.25 999 1008.6  18.7  18.7  18.2 99.0 99.00
2006 06 05 10 00 238  3.2  3.9  0.88  4.76  4.55 999 1008.8  18.5  18.6  18.0 99.0 99.00
2006 06 05 11 00 232  3.0  3.9  0.77  4.76  4.63 999 1009.6  18.6  18.4  18.0 99.0 99.00
2006 06 05 12 00 285  2.4  2.9  0.73  4.35  4.78 999 1009.8  18.3  18.4  17.8 99.0 99.00
2006 06 05 13 00 273  1.7  2.1  0.70 10.81  4.99 999 1011.0  17.9  18.4  17.4 99.0 99.00
2006 06 05 14 00 244  1.8  2.1  0.74  5.00  4.97 999 1011.3  17.6  18.4  17.2 99.0 99.00
2006 06 05 15 00 281  3.3  4.1  0.76  4.55  4.81 999 1011.6  17.6  18.3  17.1 99.0 99.00
2006 06 05 16 00 314  5.0  5.8  0.75  4.35  4.86 999 1011.5  17.6  18.3  17.1 99.0 99.00
2006 06 05 17 00 349  4.9  5.7  0.71 10.81  4.37 999 1010.9  17.6  18.2  17.2 99.0 99.00
2006 06 05 18 00  42  4.6  5.3  0.71 10.81  4.64 999 1010.9  17.6  18.2  17.2 99.0 99.00
2006 06 05 19 00  19  2.1  2.4  0.63  8.33  4.45 999 1010.9  18.0  18.4  17.7 99.0 99.00
2006 06 05 20 00 322  2.9  3.6  0.66  7.69  4.82 999 1010.8  18.1  18.8  17.8 99.0 99.00
2006 06 05 21 00  48  1.8  2.3  0.58  7.14  5.04 999 1010.8  18.4  19.1  17.9 99.0 99.00
2006 06 05 22 00 102  2.7  3.3  0.55 10.00  5.14 999 1010.9  18.5  19.2  18.0 99.0 99.00
2006 06 05 23 00  88  3.7  4.1  0.54 10.81  5.40 999 1010.5  18.6  19.0  18.0 99.0 99.00
2006 06 06 00 00  87  2.4  3.4  0.58 10.81  5.93 999 1011.2  18.7  18.9  17.7 99.0 99.00
2006 06 06 01 00  97  3.8  4.5  0.50  6.67  5.26 999 1011.4  18.5  18.9  18.0 99.0 99.00
2006 06 06 02 00  92  2.8  3.3  0.55 10.00  5.20 999 1012.0  18.5  18.8  17.9 99.0 99.00
2006 06 06 03 00  76  2.6  3.1  0.56  9.09  5.56 999 1012.1  18.4  18.6  17.1 99.0 99.00
2006 06 06 04 00  43  2.7  3.1  0.54  6.67  5.59 999 1011.9  18.0  18.6  17.5 99.0 99.00
2006 06 06 05 00  38  3.7  4.2  0.53  6.67  5.63 999 1011.8  18.0  18.5  17.4 99.0 99.00
2006 06 06 06 00  26  4.7  5.6  0.55  9.09  5.84 999 1011.4  17.9  18.5  17.4 99.0 99.00
2006 06 06 07 00  34  4.9  5.7  0.57 11.43  4.75 999 1011.0  17.9  18.4  16.8 99.0 99.00
2006 06 06 08 00  37  5.0  5.9  0.57  6.25  4.25 999 1011.1  17.8  18.3  17.0 99.0 99.00
2006 06 06 09 00  11  5.0  5.6  0.53 10.00  3.69 999 1011.4  17.9  18.3  17.3 99.0 99.00
2006 06 06 10 00   9  6.3  7.5  0.59  9.09  3.56 999 1011.8  17.8  18.2  17.3 99.0 99.00
2006 06 06 11 00  10  8.5  9.8  0.72  3.85  3.34 999 1011.6  17.7  18.2  17.2 99.0 99.00
2006 06 06 12 00  25  8.6 10.3  0.94  3.13  3.42 999 1012.0  17.8  18.1  17.0 99.0 99.00
2006 06 06 13 00  25  8.4  9.9  1.02  3.57  3.58 999 1012.5  17.5  17.9  17.1 99.0 99.00
2006 06 06 14 00  27  8.4  9.5  1.09  4.00  3.69 999 1012.9  17.6  17.9  17.1 99.0 99.00
2006 06 06 15 00  20  8.9 10.2  1.23  4.35  3.74 999 1012.8  17.5  17.9  17.0 99.0 99.00
2006 06 06 16 00  25  9.3 10.9  1.30  4.76  3.89 999 1013.0  17.7  18.0  17.3 99.0 99.00
2006 06 06 17 00  16  6.7  8.7  1.34  4.76  4.05 999 1013.1  17.4  18.0  17.0 99.0 99.00
2006 06 06 18 00  16  8.6  9.7  1.36  5.00  4.10 999 1012.4  17.9  17.9  17.4 99.0 99.00
2006 06 06 19 00  20  9.1 10.7  1.39  5.26  4.28 999 1012.0  18.2  17.9  17.8 99.0 99.00
2006 06 06 20 00  21  9.4 11.0  1.35  4.76  4.11 999 1011.9  18.0  17.9  17.6 99.0 99.00
2006 06 06 21 00  25  9.4 10.8  1.44  5.26  4.20 999 1011.7  18.0  17.9  17.6 99.0 99.00
2006 06 06 22 00  21  9.3 11.3  1.49  5.26  4.22 999 1011.5  17.9  17.7  17.5 99.0 99.00
2006 06 06 23 00  22  8.7 10.4  1.48  5.26  4.30 999 1011.4  18.1  17.7  17.3 99.0 99.00
2006 06 07 00 00  21  8.6 10.0  1.43  5.26  4.21 999 1011.3  18.0  17.8  17.5 99.0 99.00
2006 06 07 01 00  24  9.8 11.9  1.46  5.00  4.21 999 1011.1  17.8  17.8  17.3 99.0 99.00
2006 06 07 02 00  22  9.9 11.9  1.50  5.26  4.14 999 1010.7  17.7  17.8  17.2 99.0 99.00
2006 06 07 03 00  23 10.3 12.5  1.55  5.26  4.08 999 1009.9  17.5  17.8  17.0 99.0 99.00
2006 06 07 04 00  20 10.3 12.4  1.60  5.00  4.25 999 1009.4  17.7  17.8  17.2 99.0 99.00
2006 06 07 05 00  21 10.9 13.4  1.67  5.00  4.22 999 1008.4  17.5  17.9  17.0 99.0 99.00
2006 06 07 06 00  17 11.2 13.5  1.82  5.26  4.40 999 1007.8  17.6  17.8  16.9 99.0 99.00
2006 06 07 07 00  19 13.7 16.8  2.26  5.26  4.64 999 1006.8  17.4  17.8  16.7 99.0 99.00
2006 06 07 08 00  14 12.5 14.9  2.43  6.25  4.88 999 1006.5  16.9  17.7  16.4 99.0 99.00
2006 06 07 09 00 358 13.2 15.6  2.36  5.88  4.87 999 1006.1  17.0  17.7  16.4 99.0 99.00
2006 06 07 10 00 360 11.3 13.7  2.26  6.67  5.02 999 1007.0  16.9  17.6  16.1 99.0 99.00
2006 06 07 11 00 350  8.1  9.7  2.44  6.25  5.11 999 1007.3  16.2  17.3  15.7 99.0 99.00
2006 06 07 12 00 330  9.6 11.4  2.53  7.14  5.25 999 1007.2  16.4  17.0  15.7 99.0 99.00
2006 06 07 13 00 333 10.0 12.5  2.26  7.14  5.18 999 1007.0  16.9  16.8  16.3 99.0 99.00
2006 06 07 14 00 326  9.4 11.0  2.19  7.14  4.84 999 1006.9  16.9  16.8  16.4 99.0 99.00
2006 06 07 15 00 335  9.1 11.0  2.12  6.67  5.04 999 1007.0  17.0  16.9  16.5 99.0 99.00
2006 06 07 16 00 339  8.8 10.2  1.89  7.69  4.96 999 1006.7  17.3  17.1  16.8 99.0 99.00
2006 06 07 17 00 325  7.1  8.8  1.81  6.25  4.87 999 1006.5  17.2  17.2  16.7 99.0 99.00
2006 06 07 18 00 331  6.8  8.3  1.79  7.69  4.89 999 1006.0  17.5  17.1  16.4 99.0 99.00
2006 06 07 19 00 317  7.9  9.0  1.68  7.14  5.00 999 1005.4  18.7  17.2  16.4 99.0 99.00
2006 06 07 20 00 334  6.4  7.2  1.74  7.14  5.11 999 1005.2  18.7  17.2  16.7 99.0 99.00
2006 06 07 21 00 325 11.1 12.8  1.78  7.69  5.05 999 1004.7  19.4  17.2  16.3 99.0 99.00
2006 06 07 22 00 323  5.7  7.0  1.73  7.69  4.94 999 1005.1  18.8  17.2  17.0 99.0 99.00
2006 06 07 23 00 322 10.2 11.8  1.64  7.69  4.60 999 1005.3  19.5  17.2  16.0 99.0 99.00
2006 06 08 00 00 320  8.3  9.9  1.67  7.14  4.89 999 1006.1  19.1  17.2  15.9 99.0 99.00
2006 06 08 01 00 315  6.2  7.2  1.60  7.69  5.05 999 1006.5  18.6  17.2  16.7 99.0 99.00
2006 06 08 02 00 345  3.6  4.4  1.55  7.14  5.03 999 1007.5  17.7  17.1  14.7 99.0 99.00
2006 06 08 03 00 338  1.3  1.6  1.44  7.14  4.90 999 1007.6  17.5  17.2  15.7 99.0 99.00
2006 06 08 04 00 307  2.7  4.4  1.32  7.14  5.03 999 1008.1  17.3  17.2  16.3 99.0 99.00
2006 06 08 05 00 318  6.8  8.3  1.17  7.14  4.78 999 1008.1  17.2  17.2  16.1 99.0 99.00
2006 06 08 06 00 316  6.2  7.2  1.10  6.67  4.51 999 1008.3  17.2  17.1  15.6 99.0 99.00
2006 06 08 07 00 341  5.2  6.2  1.09  5.88  4.60 999 1008.4  16.6  16.9  15.5 99.0 99.00
2006 06 08 08 00 355  4.8  5.4  1.09  6.67  4.71 999 1007.8  16.3  16.8  15.3 99.0 99.00
2006 06 08 09 00 343  2.1  2.5  0.94  6.67  4.55 999 1008.3  16.4  16.7  15.2 99.0 99.00
2006 06 08 10 00   1  2.2  2.9  0.95  6.25  4.73 999 1008.8  16.4  16.7  15.2 99.0 99.00
2006 06 08 11 00   6  1.3  1.5  0.91  5.56  4.65 999 1009.2  16.7  16.7  14.9 99.0 99.00
2006 06 08 12 00  14  0.9  1.5  1.00  8.33  5.00 999 1009.9  16.5  16.8  15.1 99.0 99.00
2006 06 08 13 00  11  0.7  1.1  1.10  7.14  5.54 999 1010.3  16.4  16.8  15.0 99.0 99.00
2006 06 08 14 00 189  0.7  1.4  1.03  7.69  5.47 999 1010.4  17.2  17.1  15.2 99.0 99.00
2006 06 08 15 00 205  3.2  3.9  1.16  7.14  5.97 999 1010.3  16.9  17.3  16.0 99.0 99.00
2006 06 08 16 00 197  3.2  4.0  1.14  7.69  6.07 999 1010.0  17.2  17.4  16.5 99.0 99.00
2006 06 08 17 00 185  4.8  5.8  1.16  7.69  6.18 999 1010.1  17.3  17.4  16.9 99.0 99.00
2006 06 08 18 00 177  5.0  6.1  1.14  7.69  5.72 999 1009.6  17.3  17.4  16.9 99.0 99.00
2006 06 08 19 00 181  5.8  6.8  1.11  7.69  5.32 999 1009.2  17.4  17.4  17.0 99.0 99.00
2006 06 08 20 00 173  5.6  6.7  1.10  7.69  5.19 999 1008.6  17.4  17.5  17.1 99.0 99.00
2006 06 08 21 00 169  4.3  4.9  1.07  7.14  4.95 999 1008.8  17.7  17.5  17.4 99.0 99.00
2006 06 08 22 00 181  5.0  5.7  0.99  7.69  4.80 999 1008.5  17.8  17.4  17.6 99.0 99.00
2006 06 08 23 00 169  3.7  4.4  0.98  6.25  4.68 999 1008.7  18.0  17.5  17.7 99.0 99.00
2006 06 09 00 00 176  2.8  3.3  1.06  8.33  5.13 999 1008.9  17.8  17.3  17.4 99.0 99.00
2006 06 09 01 00 170  3.6  4.0  1.03  7.69  5.26 999 1008.7  17.9  17.3  17.4 99.0 99.00
2006 06 09 02 00 165  2.7  3.2  1.02  9.09  5.49 999 1008.8  17.9  17.4  17.4 99.0 99.00
2006 06 09 03 00 201  2.0  2.5  0.95  9.09  5.41 999 1008.4  17.8  17.3  17.4 99.0 99.00
2006 06 09 04 00 251  1.6  1.9  1.00  6.25  5.74 999 1008.4  17.8  17.3  17.4 99.0 99.00
2006 06 09 05 00 325  4.8  7.6  1.03  8.33  6.00 999 1009.1  18.3  17.1  17.8 99.0 99.00
2006 06 09 06 00 129  1.6  1.9  0.96  9.09  6.01 999 1008.3  18.0  16.9  17.5 99.0 99.00
2006 06 09 07 00 199  1.3  1.7  1.01  8.33  6.02 999 1007.6  18.9  16.9  18.2 99.0 99.00
2006 06 09 08 00 295  1.1  1.5  0.97  6.25  5.92 999 1007.4  17.5  16.8  17.0 99.0 99.00
2006 06 09 09 00  94  0.7  1.2  0.95  8.33  5.89 999 1007.4  18.0  16.8  17.5 99.0 99.00
2006 06 09 10 00  10  2.2  2.8  0.96  8.33  5.93 999 1007.4  17.9  16.8  16.1 99.0 99.00
2006 06 09 11 00  20  1.9  2.8  0.96  8.33  5.86 999 1008.2  17.9  16.9  16.2 99.0 99.00
2006 06 09 12 00 122  0.6  1.1  0.92  8.33  6.07 999 1008.4  17.3  16.9  16.8 99.0 99.00
2006 06 09 13 00 250  0.8  1.2  0.90  8.33  5.94 999 1008.6  17.3  16.9  16.8 99.0 99.00
2006 06 09 14 00 308  2.2  2.5  0.88  9.09  5.90 999 1008.3  17.3  17.1  17.1 99.0 99.00
2006 06 09 15 00 315  3.4  4.2  0.88  6.25  5.95 999 1008.0  17.4  17.2  17.1 99.0 99.00
2006 06 09 16 00 309  2.9  3.5  0.90  7.14  6.15 999 1007.8  17.6  17.4  17.3 99.0 99.00
2006 06 09 17 00 327  1.4  1.7  0.91  8.33  6.40 999 1007.0  17.9  17.8  17.6 99.0 99.00
2006 06 09 18 00  22  1.1  1.6  0.88  7.14  6.30 999 1006.7  19.0  19.4  16.4 99.0 99.00
2006 06 09 19 00  84  1.2  2.5  0.97  7.14  6.27 999 1006.2  19.5  18.8  16.5 99.0 99.00
2006 06 09 20 00 200  3.5  4.3  0.95  6.67  6.22 999 1006.0  19.3  18.9  16.8 99.0 99.00
2006 06 09 21 00 197  4.4  5.0  1.00  6.67  6.36 999 1005.3  19.2  19.3  17.9 99.0 99.00
2006 06 09 22 00 344  9.0 13.1  0.98  6.25  6.21 999 1006.0  17.4  18.6  16.1 99.0 99.00
2006 06 09 23 00  55  2.5  3.4  1.02  6.67  5.71 999 1005.3  17.9  17.6  15.2 99.0 99.00
2006 06 10 00 00 274  1.2  2.5  0.91  7.14  5.83 999 1006.2  17.9  18.1  17.3 99.0 99.00
2006 06 10 01 00 211  2.8  3.4  0.84  9.09  5.75 999 1005.4  17.8  18.4  17.3 99.0 99.00
2006 06 10 02 00 224  4.1  4.9  0.91  8.33  6.05 999 1005.7  18.3  18.2  17.7 99.0 99.00
2006 06 10 03 00 248  4.1  4.6  0.82  8.33  5.61 999 1006.0  18.2  17.9  17.7 99.0 99.00
2006 06 10 04 00 273  4.9  5.8  0.83  7.69  5.42 999 1006.3  18.3  17.5  17.8 99.0 99.00
2006 06 10 05 00 273  5.6  7.0  0.76  7.69  5.04 999 1005.9  18.3  17.6  16.6 99.0 99.00
2006 06 10 06 00 278  5.6  6.8  0.81  7.69  4.97 999 1005.4  18.2  17.5  17.2 99.0 99.00
2006 06 10 07 00 285  5.6  6.9  0.83  7.14  4.71 999 1005.2  18.1  17.6  16.3 99.0 99.00
2006 06 10 08 00 294  7.8  9.4  0.94  7.14  4.28 999 1004.9  18.2  17.3  14.7 99.0 99.00
2006 06 10 09 00 281  6.1  7.0  0.99  3.57  4.07 999 1005.0  17.7  17.2  14.9 99.0 99.00
2006 06 10 10 00 301  7.1  8.5  1.01  7.69  4.17 999 1005.0  17.8  17.1  14.1 99.0 99.00
2006 06 10 11 00 299  8.1  9.5  1.02  7.69  4.05 999 1005.3  17.3  17.0  14.0 99.0 99.00
2006 06 10 12 00 305  9.5 11.4  1.11  4.00  3.98 999 1005.8  17.1  17.0  13.4 99.0 99.00
2006 06 10 13 00 307  8.4 10.5  1.17  4.35  3.92 999 1006.2  17.0  16.9  12.0 99.0 99.00
2006 06 10 14 00 298  9.1 11.5  1.25  4.35  3.94 999 1005.9  17.1  16.8  11.0 99.0 99.00
2006 06 10 15 00 299  8.7 10.5  1.35  4.55  4.02 999 1006.4  17.2  16.7  11.1 99.0 99.00
2006 06 10 16 00 303  7.5  8.8  1.28  4.76  4.05 999 1006.4  17.5  16.8  10.8 99.0 99.00
2006 06 10 17 00 306  6.4  7.6  1.13  4.76  4.01 999 1006.8  17.8  16.9  12.0 99.0 99.00
2006 06 10 18 00 304  6.6  8.5  1.15  4.76  4.14 999 1006.6  18.0  17.1  12.7 99.0 99.00
2006 06 10 19 00 301  4.4  5.6  1.09  4.76  4.23 999 1006.1  18.1  17.2  12.8 99.0 99.00
2006 06 10 20 00 289  6.9  8.1  0.95  4.76  4.11 999 1005.9  18.7  17.2  12.6 99.0 99.00
2006 06 10 21 00 282  5.9  7.1  0.96  4.17  4.00 999 1005.8  18.9  17.2  12.9 99.0 99.00
2006 06 10 22 00 284  7.3  8.6  0.93  4.55  3.99 999 1005.8  19.1  17.2  12.1 99.0 99.00
2006 06 10 23 00 285  6.8  8.3  0.99  4.17  3.99 999 1006.0  19.2  17.1  11.6 99.0 99.00
2006 06 11 00 00 287  7.0  8.1  0.91  4.55  3.83 999 1006.9  19.2  17.0  12.0 99.0 99.00
2006 06 11 01 00 292  4.9  5.6  0.94  4.55  3.83 999 1007.7  18.6  17.0  13.0 99.0 99.00
2006 06 11 02 00 271  3.6  4.3  0.87  4.00  3.83 999 1008.4  18.4  16.9  12.7 99.0 99.00
2006 06 11 03 00 249  4.4  5.1  0.73  4.35  3.86 999 1008.6  18.3  16.9  12.3 99.0 99.00
2006 06 11 04 00 256  4.8  6.0  0.66  4.55  3.91 999 1008.2  18.3  16.9  12.4 99.0 99.00
2006 06 11 05 00 274  5.4  6.2  0.59  7.69  3.79 999 1008.1  18.3  16.9  11.7 99.0 99.00
2006 06 11 06 00 295  7.4  8.7  0.62  8.33  3.32 999 1007.8  18.0  17.0  11.2 99.0 99.00
2006 06 11 07 00 300  8.2  9.8  0.78  3.33  3.34 999 1007.4  17.8  17.0  10.8 99.0 99.00
2006 06 11 08 00 308  8.4  9.8  0.82  3.70  3.43 999 1007.6  17.4  16.9  10.2 99.0 99.00
2006 06 11 09 00 307  7.3  8.9  0.86  3.70  3.52 999 1007.8  16.9  16.9  10.7 99.0 99.00
2006 06 11 10 00 300  7.0  8.5  0.83  4.17  3.66 999 1008.5  16.6  16.9  10.6 99.0 99.00
2006 06 11 11 00 303  7.9  9.3  0.83  4.17  3.66 999 1009.1  16.2  16.9   8.4 99.0 99.00
2006 06 11 12 00 294  8.0  9.6  0.86  4.76  3.71 999 1009.5  15.8  16.9   9.3 99.0 99.00
2006 06 11 13 00 299  9.7 11.4  0.92  3.57  3.55 999 1009.8  15.9  16.8   8.2 99.0 99.00
2006 06 11 14 00 302  9.0 10.6  1.01  4.00  3.59 999 1009.3  16.0  16.8   7.5 99.0 99.00
2006 06 11 15 00 302  6.9  8.3  0.98  4.35  3.64 999 1009.7  16.4  16.8   8.9 99.0 99.00
2006 06 11 16 00 303  5.8  6.9  0.86  3.85  3.56 999 1009.5  16.8  16.8   9.1 99.0 99.00
2006 06 11 17 00 310  4.5  5.2  0.78  4.35  3.51 999 1008.7  17.2  16.9  10.1 99.0 99.00
2006 06 11 18 00 303  4.7  5.4  0.72  4.17  3.59 999 1008.6  17.7  16.9  10.8 99.0 99.00
2006 06 11 19 00 290  5.9  7.0  0.71  4.17  3.64 999 1008.8  18.2  16.9  11.4 99.0 99.00
2006 06 11 20 00 301  7.0  8.5  0.69  3.85  3.40 999 1008.9  18.4  16.8  11.3 99.0 99.00
2006 06 11 21 00 299  4.5  5.3  0.71  3.70  3.52 999 1009.4  18.1  16.8  12.5 99.0 99.00
2006 06 11 22 00 282  2.9  3.5  0.76  4.00  3.86 999 1009.5  18.4  16.9  12.4 99.0 99.00
2006 06 11 23 00 291  3.0  3.5  0.70  4.17  4.05 999 1009.8  18.6  16.9  13.1 99.0 99.00
2006 06 12 00 00 303  4.3  5.0  0.58  4.17  3.89 999 1010.2  18.9  17.0  12.8 99.0 99.00
