model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method
gemini-1.5-pro,,Offshore,61,13,Spatial,A second viewshed is run from the height of the top of the nacelle of the proposed project turbines for assessment of nighttime impacts. Neither viewshed shall exceed 74 km (40 nm).,"Visual Impact Assessment (VIA) for offshore wind projects less than 43 km from shore, nighttime impacts",74.0,km,BOEM,environmental impact assessment; visual impact,0.16746416395512762,0.005804043518061795,0.34755613444404543,0.041666666666666664,0.5254237288135594,65,pacific fishery management council (partial); wind class (partial); distance to substation (partial); project name (partial); turbine id (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); wind zone (partial),True,74.0 km,comprehensive_scientific
gemini-1.5-pro,3-473,Offshore,853,20,Environmental,the USACE restricts the use of an offshore sand resource to 5 percent of that resource to preserve the morphology and habitat,Offshore sand resource use for beach renourishment,5.0,percent,USACE,environmental protection; habitat preservation; resource management,0.16745943883115144,0.004380814736989046,0.34457555645523735,0.027888446215139442,0.5675675675675675,29,pacific fishery management council (partial); distance to substation (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); distance to railway (partial); number of turbines (partial); turbine position y (partial),True,5.0 percent,comprehensive_scientific
gemini-1.5-pro,5-32,Offshore,221,48,Environmental,Cable protection may be required for up to 10% of the route,Oyster Creek offshore and inshore export cable construction area,10.0,%,,cable protection; habitat preservation,0.16736542045807487,0.007165054905242534,0.32453645652505436,0.028,0.6153846153846154,37,distance to substation (partial); area name (partial); area; cable type (partial); torpedo testing area (partial); test area (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial),True,10.0 %,comprehensive_scientific
gpt-4o-mini,,Offshore,46,48,Technical,"Where offshore joints or termination at an OSS occur, up to 328 yards of cable may remain on the seabed until the foundation is installed or the next cable section is available for installation or jointing.",Offshore export cable installation,328,yards,,cable installation; substation foundations,0.16736157025983517,0.007961536215845541,0.3310123247399257,0.03088803088803089,0.5869565217391305,37,installation; distance to substation (partial); cable type (partial); temperature at 2m (partial); num of transformers (partial); wind speed at 10m (partial); min depth (partial); substation; distance to railway (partial); foundation,True,328 yards,comprehensive_scientific
deepseek-chat,OWED-2023-001,Offshore,126,20,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2023,environmental; spatial,0.1671947133618035,0.005157167373290807,0.3723997858083733,0.036290322580645164,0.46153846153846156,58,wind class (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,500 meters,comprehensive_scientific
deepseek-chat,OWED-2023-001,Offshore,35,10,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2021,environmental; spatial,0.1671947133618035,0.005157167373290807,0.3723997858083733,0.036290322580645164,0.46153846153846156,58,wind class (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,500 meters,comprehensive_scientific
deepseek-chat,OWED-2023-001,Offshore,211,20,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2021,environmental; spatial,0.1671947133618035,0.005157167373290807,0.3723997858083733,0.036290322580645164,0.46153846153846156,58,wind class (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,500 meters,comprehensive_scientific
gpt-4o-mini,41,Offshore,110,22,Technical,A lessee must submit a COP at least six months before the end of the site assessment term of a lease.,Site assessment phase,6,months,,permitting; site assessment,0.16704976371458485,0.007871876803273708,0.3222755407944642,0.032520325203252036,0.6071428571428571,29,lease date (partial); lease id (partial); end date (partial); site; site name (partial); temperature at 2m (partial); num of transformers (partial); wind speed at 10m (partial); site id (partial); number of turbines (partial),True,6 months,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,28,48,Spatial,Onshore export cables would be buried and housed within a single duct bank buried along the onshore export cable route.,Onshore export cable route,50,feet,,Technical,0.16702627040223805,0.0038460957102093274,0.3870704485289522,0.01606425702811245,0.46153846153846156,16,cable type (partial); temperature at 2m (partial); impact area uri (partial); wind speed at 10m (partial); cable; export cable; land use (partial); export cable corridor (partial); cut out wind speed (partial); specific humidity at 2m (partial),True,50 feet,comprehensive_scientific
deepseek-chat,OWF-REG-2023,Offshore,86,7,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,All offshore wind projects in European waters,500,meters,EU Marine Spatial Planning Directive,Environmental protection; Marine ecosystems,0.16692447456701248,0.007081292311933083,0.345596848054776,0.044,0.5161290322580645,61,wind class (partial); planning; project name (partial); area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,500 meters,comprehensive_scientific
deepseek-chat,NS-OWF-2023-001,Offshore,415,10,Environmental,All turbines must maintain a minimum clearance of 500 meters from identified marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive (EU 2021/123),environmental; spatial,0.16588658929920808,0.005235082795429093,0.3499751872701215,0.044,0.5,67,coral id (partial); wind class (partial); planning; project name (partial); area name (partial); hurricane id (partial); turbine id (partial); area; lease id (partial); torpedo testing area (partial),True,500 meters,comprehensive_scientific
gpt-4o-mini,.011,Offshore,43,6,Technical,The Class I 3-second peak gust is 70 m/s without height adjustment.,Wind turbine design standards for offshore projects.,70,m/s,IEC 61400-1,structural integrity; wind turbine design,0.16554299466874314,0.010359255016251736,0.35831014220747487,0.01953125,0.5,40,wind class (partial); project name (partial); turbine id (partial); design; rated wind speed (partial); wind resource id (partial); wind zone (partial); num of transformers (partial); wind speed at 10m (partial); wind id (partial),True,70 m/s,comprehensive_scientific
gemini-1.5-pro,3.6.4.4,Offshore,756,20,Technical,"Overall size of the Project (up to 2,200 MW, of which 1,100 MW have been awarded State of Maryland Offshore Renewable Energy Credits)",Overall project size,2200.0,MW,Project Design Envelope and Maximum Case Scenarios (PDE),project capacity; energy production,0.16540636894833383,0.0037573472181913997,0.3712013875294207,0.031007751937984496,0.4634146341463415,34,distance to substation (partial); max diameter (partial); project name (partial); design; temperature at 2m (partial); num of transformers (partial); wind speed at 10m (partial); power production (partial); distance to railway (partial); turbine design (partial),True,2200.0 MW,comprehensive_scientific
gpt-4o-mini,2-10,Offshore,24,49,Environmental,Area of Short-Term Disturbance 1.83 acre (0.74 hectare).,"Environmental impact assessment, disturbance area",1.83,acre,,environmental impact assessment; land disturbance,0.1651849209756861,0.006445975991778648,0.35889419658012117,0.024691358024691357,0.5,21,area name (partial); area; torpedo testing area (partial); test area (partial); impact area uri (partial); num of transformers (partial); number of turbines (partial); missile testing area (partial); danger area (partial); land use (partial),True,1.83 acre,comprehensive_scientific
deepseek-chat,EWF-2023-001,Offshore,48,22,Environmental,All offshore wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2021,environmental; spatial,0.16491110657534172,0.005043843585312106,0.3642166590421515,0.036,0.4642857142857143,58,wind class (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,500 meters,comprehensive_scientific
deepseek-chat,EWF-2023-001,Offshore,932,20,Environmental,All offshore wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive (2021),Environmental; Spatial,0.16491110657534172,0.005043843585312106,0.3642166590421515,0.036,0.4642857142857143,58,wind class (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,500 meters,comprehensive_scientific
deepseek-chat,OWED-2023-001,Offshore,207,10,Environmental,All offshore wind turbines must maintain a minimum clearance of 500 meters from marine protected areas.,European Union waters,500,meters,EU Marine Spatial Planning Directive 2023,environmental; spatial,0.16491110657534172,0.005043843585312106,0.3642166590421515,0.036,0.4642857142857143,58,wind class (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,500 meters,comprehensive_scientific
gpt-4o-mini,11,Offshore,20,42,Technical,"Samples could potentially be taken along the two export cable corridors: at least one sample every 1 km (0.6 mi) along the 1,000 m (3,280.8 ft) wide cable corridor.",Export cable corridors,1,km,MMS 2007,geotechnical assessment; environmental impact assessment,0.16490855469942353,0.006105698097593233,0.3673118272921965,0.022727272727272728,0.4772727272727273,27,coral id (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); wind speed at 10m (partial); geospatial id (partial),True,1 km,comprehensive_scientific
gpt-4o-mini,3-446,Offshore,811,20,Technical,US Wind has proposed to bury the inshore export cable to a depth of 6 feet (1.8 meters) below the lowest channel maintenance depth of the Indian River Bay federal navigation channel.,Inshore export cable installation,6,feet,,navigational safety; cable installation,0.16481467960069948,0.00877481026702128,0.3475783516463032,0.03515625,0.5,49,installation; wind class (partial); distance to substation (partial); cable type (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); maintenance event (partial); wind zone (partial); num of transformers (partial),True,6 feet,comprehensive_scientific
gpt-4o-mini,5-58,Offshore,211,49,Environmental,Cable protection may be required for up to 15 percent of the route (up to 139 acres [56.3 hectares]),Cable protection for offshore export cable routes,139,acres,,environmental impact assessment; marine habitat protection,0.16441378184223235,0.00646102830208328,0.31944842122866157,0.035856573705179286,0.5882352941176471,31,distance to substation (partial); cable type (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); distance to railway (partial); number of turbines (partial); turbine position y (partial); cable,True,139 acres,comprehensive_scientific
gpt-4o-mini,,Offshore,227,32,Spatial,The area for siting the project is approximately 16 square miles of ocean or less.,"Gulf of Maine, Offshore wind research array",16,square miles,"State of Maine, 2020",site selection; marine spatial planning,0.16431598726241858,0.007714491353815447,0.32337354410284197,0.0398406374501992,0.5625,51,wind class (partial); planning; project name (partial); area name (partial); area; site; torpedo testing area (partial); rated wind speed (partial); site name (partial); test area (partial),True,16 square miles,comprehensive_scientific
claude-3-haiku-20240307,10-43,Offshore,364,48,Spatial,Cable protection shall be calculated using a 2.99 m total width,Cable protection areas,2.99,m,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Technical,0.16425513460722663,0.010644734760911153,0.2814123048170079,0.044534412955465584,0.6666666666666666,64,coral id (partial); wind class (partial); distance to substation (partial); area name (partial); hurricane id (partial); turbine id (partial); area; cable type (partial); lease id (partial); torpedo testing area (partial),True,2.99 m,comprehensive_scientific
deepseek-chat,NSW-REG-2023-004,Offshore,229,20,Environmental,Wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Marine spatial planning,0.16412464365969331,0.008926724377490118,0.28905973840011095,0.05668016194331984,0.625,67,wind class (partial); distance to substation (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,1 km,comprehensive_scientific
deepseek-chat,NSW-REG-2023-004,Offshore,312,33,Environmental,Wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Marine spatial planning,0.16412464365969331,0.008926724377490118,0.28905973840011095,0.05668016194331984,0.625,67,wind class (partial); distance to substation (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,1 km,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,28,48,Spatial,"Installation of onshore export cable would require up to a 50-foot- (15-meter-) wide construction corridor and up to a 30-foot- (9-meter-) wide permanent easement for the Oyster Creek and BL England cable corridors, excluding landfall locations and cable splice locations.",Onshore export cable route,"[50, 30]","['feet', 'feet']",,Technical,0.16396242181220272,0.0049247853987710475,0.3396187914122889,0.030534351145038167,0.54,43,coral id (partial); installation; distance to substation (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); temperature at 2m (partial); wind resource id (partial); num of transformers (partial),True,"[50, 30] ['feet', 'feet']",comprehensive_scientific
gemini-1.5-pro,"6-18, 6-19, 6-20",Offshore,277,48,Technical,Ocean Wind 1’s turbine array row spacing would be reduced from 1 nm between rows to no less than 0.99 nm between rows,Ocean Wind 1 turbine array row spacing,0.99,nm,,wind farm layout; turbine spacing,0.16368453506030756,0.011587223687570994,0.3213100132708971,0.023809523809523808,0.5789473684210527,40,wind class (partial); distance to substation (partial); turbine id (partial); rated wind speed (partial); wind resource id (partial); wind zone (partial); wind speed at 10m (partial); distance to railway (partial); wind id (partial); turbine design (partial),True,0.99 nm,comprehensive_scientific
gpt-4o-mini,,Offshore,14,42,Technical,Lessees have up to five years to perform site assessment and site characterization activities before they must submit a Construction and Operations Plan (COP).,Site assessment and site characterization activities related to offshore wind developments.,5,years,30 CFR § 585.235(a)(2),site assessment; construction planning,0.16365154088115605,0.007496181504265737,0.35807191972507535,0.02702702702702703,0.4782608695652174,46,wind class (partial); distance to substation (partial); planning; site; rated wind speed (partial); site name (partial); temperature at 2m (partial); wind resource id (partial); wind zone (partial); num of transformers (partial),True,5 years,comprehensive_scientific
gpt-4o-mini,G-2,Offshore,282,39,Environmental,Area of cable protection based on a maximum route length of 68.1 kilometers.,Inshore export cable protection,68.1,kilometers,NMFS | BOEM,environmental impact assessment; cable protection,0.16361899916347217,0.00838354419671202,0.3072280516429484,0.04048582995951417,0.6,41,pacific fishery management council (partial); max diameter (partial); area name (partial); area; cable type (partial); torpedo testing area (partial); test area (partial); impact area uri (partial); num of transformers (partial); length,True,68.1 kilometers,comprehensive_scientific
gemini-1.5-pro,3-446,Offshore,811,20,Technical,The inshore export cable [must be] buried to a depth of 6 feet (1.8 meters) below the lowest channel maintenance depth of the Indian River Bay federal navigation channel.,Inshore export cable,1.8,meters,,cable installation; navigation safety; dredging operations,0.1635062121328886,0.006672688927677128,0.3542610434413533,0.03529411764705882,0.475,35,installation; distance to substation (partial); cable type (partial); temperature at 2m (partial); impact area uri (partial); maintenance event (partial); num of transformers (partial); wind speed at 10m (partial); min depth (partial); distance to railway (partial),True,1.8 meters,comprehensive_scientific
gpt-4o-mini,,Offshore,24,48,Technical,"Cable trenching/burial, 4- to 6-foot (1.2- to 1.8-meter) target depth",Installation method,1.8,meters,,installation standards; cable management,0.16339581690048155,0.00754316978266817,0.3213653037200579,0.024390243902439025,0.5909090909090909,31,installation; pacific fishery management council (partial); distance to substation (partial); cable type (partial); temperature at 2m (partial); impact area uri (partial); wind speed at 10m (partial); min depth (partial); distance to railway (partial); avg depth (partial),True,1.8 meters,comprehensive_scientific
gemini-1.5-pro,,Offshore,61,12,Spatial,"For VIAs for projects considered by BOEM, where the closest turbine is located more than 43 km (23 nm) from shore, the area of impact analysis for the VIA is determined by running a viewshed from the height of the top of the nacelle of the proposed project turbines until the line of sight is intercepted by terrain (adjusted for viewer height and elevation) or limited by earth curvature, but not exceeding 74 km (40 nm) in any event.",Visual Impact Assessment (VIA) for offshore wind projects more than 43 km from shore,74.0,km,BOEM,visual impact assessment; environmental impact assessment,0.16330081426122584,0.00839460632930482,0.32781649912393895,0.06028368794326241,0.4954128440366973,90,coral id (partial); pacific fishery management council (partial); wind class (partial); distance to substation (partial); event type (partial); project name (partial); area name (partial); hurricane id (partial); turbine id (partial); area,True,74.0 km,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,9,5,Technical,Use of high-voltage (230 kV) export cables,Offshore and onshore export cable corridors,230,kV,,Technical,0.1632992813991797,0.004398467029996546,0.3136040563374356,0.024793388429752067,0.625,26,coral id (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); wind resource id (partial); num of transformers (partial); geospatial id (partial); wind id (partial); site id (partial),True,230 kV,comprehensive_scientific
gemini-1.5-pro,BOEM-2011-0053-0051,Offshore,595,22,Spatial,"no buffer for the lease area prior to site-specific study, beyond the existing 500 meter nearest point of the Delaware Wind Energy Area and the TSS",Lease area,500.0,meter,,lease area boundaries; navigation safety,0.16326178521312318,0.01301565290370084,0.3057713779323536,0.03162055335968379,0.6,58,wind class (partial); lease date (partial); distance to substation (partial); area name (partial); area; lease id (partial); site; torpedo testing area (partial); rated wind speed (partial); site name (partial),True,500.0 meter,comprehensive_scientific
gpt-4o-mini,3-443,Offshore,805,20,Safety,"Vessels with a tonnage greater than 10,000 deadweight tons would be the most likely to carry anchors that could penetrate to the Project cable burial depth if anchoring in an emergency scenario in the vicinity of the export cable route.",Export cable route,10000,deadweight tons,Sharples 2011,navigational safety; subsea cable protection,0.1626868928113391,0.005777169363189912,0.36459446180686944,0.03383458646616541,0.4423076923076923,33,distance to substation (partial); project name (partial); cable type (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); min depth (partial); distance to railway (partial); avg depth (partial),True,10000 deadweight tons,comprehensive_scientific
gemini-1.5-pro,44,Offshore,71,9,Technical,"withstand a 3-s maximum gust, which is calculated by multiplying Vref by a “gust factor” set at 1.4",Turbine design,1.4,,IEC,turbine design; gust resistance,0.1623319795821796,0.007137199739803093,0.3873577388517472,0.0199203187250996,0.39285714285714285,34,distance to substation (partial); max diameter (partial); turbine id (partial); design; temperature at 2m (partial); wind speed at 10m (partial); distance to railway (partial); turbine design; loss factor (partial); turbine position y (partial),True,1.4,comprehensive_scientific
gpt-4o-mini,Table 5,Offshore,17,19,Technical,Water depth must be ≤42.5 m and ≥182 m.,Site selection,42.5,m,,site assessment; construction,0.1623068227356554,0.006559671324710717,0.3130142189372697,0.01639344262295082,0.625,19,site; site name (partial); temperature at 2m (partial); wind speed at 10m (partial); min depth (partial); site id (partial); cons focus (partial); avg depth (partial); water bodies (partial); landing site (partial),True,42.5 m,comprehensive_scientific
gpt-4o-mini,Table 5,Offshore,17,19,Technical,Wind power density must be ≥675 W/m² and ≤45 W/m².,Site assessment,675.0,W/m²,,energy assessment; site evaluation,0.16203513864781918,0.01035621790549313,0.31966517995926313,0.020491803278688523,0.5789473684210527,41,wind class (partial); site; population density (partial); rated wind speed (partial); power monitoring (partial); site name (partial); temperature at 2m (partial); wind resource id (partial); rated electrical power (partial); power output (partial),True,675.0 W/m²,comprehensive_scientific
gpt-4o-mini,RP 602,Unspecified,271,11,Technical,These tasks should be done at the time of original installation and commissioning and then repeated at 1 year and every 3 years.,Installation and commissioning phase,1,year,American Wind Energy Association,installation; maintenance,0.16173840470696196,0.007132693734956354,0.3347744657292305,0.027559055118110236,0.5294117647058824,44,installation; wind class (partial); task name (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); maintenance event (partial); wind zone (partial); num of transformers (partial); wind speed at 10m (partial),True,1 year,comprehensive_scientific
deepseek-chat,NSW-REG-2023-001,Offshore,286,20,Environmental,All offshore wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Wind Regulatory Authority (NSWRA),Environmental protection; Marine spatial planning,0.16172030541175675,0.00877071027524464,0.28400778499875745,0.05622489959839357,0.6176470588235294,68,wind class (partial); distance to substation (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,1 km,comprehensive_scientific
gpt-4o-mini,,Offshore,15,26,Environmental,"would reduce the potential impacts on benthic resources, finfish, invertebrates, essential fish habitat, marine mammals and sea turtles due to the potential removal of up to 32 WTGs and associated interarray cables","benthic resources, finfish, invertebrates, essential fish habitat, marine mammals, sea turtles",32,WTGs,,marine ecology; biodiversity protection,0.16169176390684808,0.002659186417116666,0.3480884631746817,0.031007751937984496,0.5,34,distance to substation (partial); cable type (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); distance to railway (partial); number of turbines (partial); turbine position y (partial),True,32 WTGs,comprehensive_scientific
gemini-1.5-pro,34,Offshore,99,22,Jurisdictional,"Site assessment activities would take place during the site assessment term of a commercial lease period, which is up to five years from the date of lease issuance.",Lease term,5.0,years,30 CFR 585.235(a)(2),leasing; project timeframe,0.16161515581010952,0.00907720130436559,0.31993461412593205,0.03501945525291829,0.55,44,lease date (partial); distance to substation (partial); project name (partial); lease id (partial); end date (partial); site; site name (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial),True,5.0 years,comprehensive_scientific
gpt-4o-mini,,Offshore,24,42,Technical,"Samples could potentially be taken along the two export cable corridors: At least one sample every 1 km (0.6 mi) along the 1,000 m (3,280.8 ft) wide cable corridor.",Export cable corridors,1,km,BOEM 2020,geotechnical assessment; environmental impact assessment,0.16156990537987106,0.006329438607518973,0.3503547522540395,0.03007518796992481,0.4791666666666667,38,coral id (partial); pacific fishery management council (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); num of transformers (partial),True,1 km,comprehensive_scientific
gpt-4o-mini,,Offshore,132,32,Technical,There is a lack of high voltage (130 – 250 kV) dynamic cables for export purposes.,Export cables,130,kV,,cable design; export regulations,0.16127375540114608,0.0043295026900593316,0.270412082290935,0.028455284552845527,0.7272727272727273,26,cable type (partial); design; regulation; temperature at 2m (partial); regulation name (partial); num of transformers (partial); wind speed at 10m (partial); turbine design (partial); number of turbines (partial); turbine position y (partial),True,130 kV,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,197,29,Spatial,The MET Tower location is approximately 6 nm from the TSS,Meteorological tower location,6,nm,,Safety,0.1612388891084207,0.0028514284894141356,0.31713100439737485,0.012295081967213115,0.625,18,distance to substation (partial); temperature at 2m (partial); wind speed at 10m (partial); tower mass (partial); distance to railway (partial); turbine position y (partial); tower cost (partial); location; distance to road (partial); specific humidity at 2m (partial),True,6 nm,comprehensive_scientific
gemini-1.5-pro,"6-18, 6-19, 6-20",Offshore,277,48,Spatial,allow for an 0.81-nm (Figure 6-4) to 1.08nm buffer (Figure 6-5) from the boundary between the Ocean Wind 1 Lease Area and the Atlantic Shores South Lease Area,Ocean Wind 1 Lease Area and Atlantic Shores South Lease Area,0.81,nm,,inter-project spacing; navigation safety,0.16120129257244722,0.012569652259170944,0.28389846872731733,0.03501945525291829,0.64,53,wind class (partial); lease date (partial); distance to substation (partial); project name (partial); area name (partial); area; lease id (partial); torpedo testing area (partial); rated wind speed (partial); test area (partial),True,0.81 nm,comprehensive_scientific
gpt-4o-mini,,Offshore,196,26,Technical,"US Wind requested an easement width greater than 200 ft to safely accommodate installation of up to four export cables, as well as spacing of the cables at least three times the water depth to allow for maintenance, repair, and replacement of the export cables as needed.",Export cable installation,200,ft,30 C.F.R. § 585.622(b),cable installation; maintenance,0.16103774656012215,0.007766031815238446,0.27503087952015937,0.041044776119402986,0.6721311475409836,69,coral id (partial); installation; wind class (partial); lease date (partial); distance to substation (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); end date (partial),True,200 ft,comprehensive_scientific
gpt-4o-mini,5.1.1.2,Offshore,241,49,Environmental,Potential adverse effects on habitat suitability for squid and fish belonging to the hearing specialist group are estimated to extend up to 722 ft (220 m) from each foundation.,Monopile foundations,722,ft,Essential Fish Habitat Assessment for Sunrise Wind Offshore Wind Project,marine ecology; habitat suitability; fisheries management,0.1608557630081789,0.00650595111734477,0.3217031943960558,0.03787878787878788,0.5416666666666666,57,coral id (partial); pacific fishery management council (partial); wind class (partial); distance to substation (partial); project name (partial); hurricane id (partial); turbine id (partial); lease id (partial); end date (partial); rated wind speed (partial),True,722 ft,comprehensive_scientific
gemini-1.5-pro,,Offshore,10,42,Technical,"Site assessment activities include the installation, operation, maintenance, and decommissioning of up to two meteorological (met) buoys per lease",Site assessment activities,2.0,met buoys per lease,,site assessment; met buoys,0.16080509826204747,0.006939792769628165,0.2705158191439181,0.032520325203252036,0.7037037037037037,38,installation; lease date (partial); distance to substation (partial); lease id (partial); site; site name (partial); temperature at 2m (partial); maintenance event (partial); num of transformers (partial); wind speed at 10m (partial),True,2.0 met buoys per lease,comprehensive_scientific
gpt-4o-mini,,Offshore,50,9,Spatial,"about 2,233 km² (551,786 acres) of additional lease area would be needed in the Central Atlantic to meet the current state targets",Central Atlantic region,2233.0,km²,,marine spatial planning; offshore wind leasing,0.16064997555544344,0.008170783995730731,0.30380247759640966,0.05179282868525897,0.5588235294117647,59,wind class (partial); lease date (partial); distance to substation (partial); planning; area name (partial); area; lease id (partial); torpedo testing area (partial); rated wind speed (partial); test area (partial),True,2233.0 km²,comprehensive_scientific
gpt-4o-mini,,Offshore,200,39,Environmental,Alternative C-1 uses Offshore Export Cable Route 2 which adds an extra 6.4 acres.,Offshore Export Cable Route 2.,6.4,acres,,environmental impact assessment,0.1606367339890084,0.005152047770925193,0.3712102115833861,0.01606425702811245,0.44,22,cable type (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); number of turbines (partial); cable; export cable; land use (partial); export cable corridor (partial),True,6.4 acres,comprehensive_scientific
gpt-4o-mini,4,Offshore,412,11,Technical,It is recommended that system test voltage not be greater than 1.5 to 2 times the operation voltage.,Electrical testing of cable systems,2,times the operation voltage,,cable system integrity; electrical testing,0.15985868737713715,0.0052725902380908705,0.2601393865217853,0.03187250996015936,0.7333333333333333,40,distance to substation (partial); cable type (partial); electrical aep (partial); end date (partial); torpedo testing area (partial); test area (partial); temperature at 2m (partial); rated electrical power (partial); num of transformers (partial); wind speed at 10m (partial),True,2 times the operation voltage,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,28,39,Technical,"A maximum of 10% of the offshore export cable and inter-array cables would require additional protection (e.g., mattresses, rock placement, cable protection systems [CPSs]) and is likely to be significantly less.",Offshore export cable and inter-array cables,10,percent,,Technical,0.15967779712239275,0.004249037766613484,0.3206138736073085,0.023255813953488372,0.5714285714285714,32,distance to substation (partial); max diameter (partial); cable type (partial); temperature at 2m (partial); num of transformers (partial); wind speed at 10m (partial); distance to railway (partial); number of turbines (partial); turbine position y (partial); max kilovolt (partial),True,10 percent,comprehensive_scientific
gemini-1.5-pro,5-1,Offshore,68,39,Environmental,"If a project component is likely to result in a short-term (less than 2 years), long-term (2 years to < life of Project), or permanent (life of Project) impairment of designated EFH or HAPC for a managed species and life stage, this would constitute an adverse effect on EFH.",EFH and HAPC for managed species within the project footprint,2.0,years,,environmental impact assessment; essential fish habitat; habitat conservation,0.15958636129558448,0.004972025206437327,0.2873389006871485,0.05263157894736842,0.6086956521739131,35,distance to substation (partial); project name (partial); design; temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); year established (partial); distance to railway (partial); turbine design (partial),True,2.0 years,comprehensive_scientific
gpt-4o-mini,,Offshore,415,32,Technical,JDR will design and manufacture eleven 2.5 kilometers (1.6 mile)-long 66 kV dynamic inter-array cables.,Electrical infrastructure design and installation phase,2.5,kilometers,,cable design; electrical standards,0.1593733564529114,0.0051814712122668395,0.3223751089129567,0.0196078431372549,0.5666666666666667,23,installation; cable type (partial); electrical aep (partial); design; temperature at 2m (partial); rated electrical power (partial); wind speed at 10m (partial); turbine design (partial); electric capacity (partial); turbine position y (partial),True,2.5 kilometers,comprehensive_scientific
