document_id,page_number,content,ollama_output
17,162,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 149 This case corresponds to long waves of moderate amplitude. It is often referred to as “long wave theory”. It includes the Boussinesq-like wave models, which lead to the cnoidal and solitary wave theories. The main principles of all Boussinesq-like wave models are the shallow-water assumption, i.e. µ << 1, and the elimination of the vertical coordinate from the governing equations. Although Boussinesq-like models are originally derived for shallow water, recent developments have extended their validity to deeper water (Clamond, 1999 [3.17]; Madsen et al., 2002 [3.55], 2003 [3.56]). For detailed reviews of the long wave theory, the reference is made to Svendsen (2006) [3.85], Dingemans (1997) [3.26] and Mei (1989) [3.61], – Ur >> 1 This case, corresponding to long waves with large amplitude, is described by the so-called nonlinear shallow water equations, which have to be solved numerically. 3.1.3 Numerical Methods The estimation of the wave load based on the Morison equation or von Karman and Wagner types of formulae requires the input of wave kinematics. Analytical wave theories show strong limitations when it comes to the description of steep and breaking waves, especially in finite water depth. Numerical methods may then constitute more accurate alternatives. There are two different approaches that numerical methods are employed to solve slamming problems: • Fully numerical simulation of the wave-structure interaction can be used to predict the pressure distribution on a structure. The numerical integration of the pressure gives the wave load. The main advantage of this approach is that the wave diffraction is taken into account. However, this approach normally needs long CPU time and the numerical simulation may not be robust enough. • Numerical methods can also be used to estimate the kinematics of steep and breaking waves without structure. The slamming forces are estimated by means of analytical load models such as Wagner’s method in Rognebakke and Faltinsen (2000) [3.72]. The advantages of this approach are less CPU cost, the possibility to use larger time steps and better numerical robustness. It can also be combined with linear wave theory, where only the breaking wave","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,163,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 150 is calculated numerically (Marino et al., 2010a [3.57]). However, diffraction of the wave may not be fully accounted for and uncertainties regarding empirical coefficients in the slamming force model may be difficult to estimate. Based on the assumptions made to describe the fluid flow, numerical methods can be divided into two main classes: • Potential flow methods, which assume irrotational flow and neglected viscosity. If the fluid is treated as incompressible, the governing equation is the Laplace equation. • Methods based on the general Navier-Stokes (NS) equations. An issue to be considered here is whether the viscous flow is laminar or turbulent. Neglecting the viscosity leads to the Euler equations. Vorticity, which may be created by wave breaking, can be captured by the Euler equations as well as by the Navier-Stokes equations. According to the way the governing equations are discretized, one can also divide the methods into mesh-based methods and mesh-free methods. 3.1.3.1 Fully Non-linear Potential Flow Simulations Ducrozet et al. (2010) [3.27] use the boundary element method (BEM) combined with mixed Eulerian-Lagrangian (MEL) method to study nonlinear diffraction by a cylinder in long waves in a domain with small finite depth. The numerically calculated wave run-up around the cylinder is compared to the experiments. A good agreement for the interaction of low steepness regular waves with the vertical cylinder is shown. The authors argue that the accuracy of the comparisons between the BEM-MEL method and experiments prove its ability to deal with highly nonlinear free surface flows. Marino et al. (2010b) [3.58] present a numerical procedure to simulate extreme response of offshore wind turbines using BEM-MEL and a linear spectral approach. The latter makes it possible to define the irregular sea in each point of the space-time domain. A zero-crossing analysis defines the need for the BEM-MEL model for plunging breakers. If wave breaking does not occur, hydrodynamic loads are computed by using the standard Morison equation. If wave breaking occurs, the fully nonlinear wave simulator is called as many times as the number of accepted breakers. The fully nonlinear wave simulator delivers all the necessary kinematic parameters for the analytical slamming model proposed by Wienke and Oumeraci (2005) [3.98].","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,164,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 151 The advantage of this method is its computational efficiency with an improved accuracy for wave breaking. This method shows three times higher peak loads compared to the standard Morison linear wave approach. Wang and Wu (2010) [3.93] show that a finite element method (FEM)-MEL method is able to describe fully nonlinear interactions between water waves and vertical cylinder arrays. Waves and hydrodynamic forces are calculated using the proposed approach for both bottom-mounted and truncated cylinders. 3.1.3.2 Volume of Fluid Method (VOF) Mokrani et al. (2010) [3.62] use a Navier-Stokes (NS) VOF model to investigate the slamming force on a vertical wall and the related overtopping rate generated by a large plunging breaker. A breaking wave simulated with the NS-VOF model is validated against the BEM-MEL simulation. It is shown that the influence of the mesh resolution on the calculated pressure peak on the wall and the total force applied on the wall. The computed time history of the slamming force on the wall has a good accuracy compared to experimental data. Overtopping events generated after the slamming are also compared with experiments in this paper. Corte and Grilli (2006) [3.20] present a numerical method to define the transient load on a cylindrical support structure. They use a BEM-MEL approach for extreme wave generation and the Finite Volume (FV) VOF model for the wave slamming process; the latter model being initialized using results of the former model. The free surface flow of the extreme wave around the cylinder is simulated in the FV-VOF model. The computational results of the FV-VOF method are compared through pressure time series to the analytic method of Wienke (2001) [3.99] (one-phase potential flow, constant fluid density) and to experimental results by Wienke (2001) [3.99] and Wienke and Oumeraci (2005) [3.98]. In all cases the maximum pressures computed with the FV-VOF method are smaller than those predicted by Wienke’s method. The deviation is attributed to the averaged density used in the FV-VOF model in contrast to Wienke’s potential flow approach. For later stages of the wave slamming, the FV-VOF model shows a good agreement with experimental results. Bredmose and Jacobsen (2010) [3.10] use OpenFOAM to determine the slamming force by integrating the fluid pressure on the wetted cylinder wall. Forces are calculated using the Morison equation, where the physical velocity above the still water level is modified by Wheeler","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,165,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 152 stretching. The comparison of the forces shows that for the initial small waves the two methods give almost identical results. The force peaks of the main slamming are smaller in the Morison prediction compared to the CFD solution. The grid convergence study does not show large differences between using a coarse grid and a fine grid. Pakozdi et al. (2011) [3.70] show that capturing the pressure evolution at a slamming event demands a very high spatial and temporal resolution, which is not necessary for the simulation of waves using a second-order implicit time integration scheme when the slamming is not of a concern. 3.1.3.3 Smoothed Particle Hydrodynamics (SPH) Oger et al. (2010) [3.68] present a coupling between two codes, where BEM-MEL and SPH are sharing different tasks. A potential-theory based code is in charge of the global flow and SPH- flow is in charge of the local interactions simulations during the slamming in the vicinity of an impacted wall. The SPH calculations are restricted in a rectangular domain adjoining the wall. The compression of a gas pocket entrapped by a breaking wave onto a wall is also calculated using a two phases SPH fluid model. The first oscillation of the pocket is simulated in a very credible way according to experimental results obtained in different flume tanks. 3.1.3.4 Numerical Solution of the Wagner’s Problem Coupled with Hydro-elasticity Korobkin et al. (2006) [3.49] argue that the simplified theory of water slamming developed by Wagner is still the most advantageous for hydroelastic calculations. It is stated that “First, this theory was designed for bodies with small deadrise angles, which are of primary concern from the point of view of hydroelasticity. Second, this theory was widely tested, so its strengths and weaknesses are well known. On the other hand, more advanced theories, including fully nonlinear models of potential flows with free boundaries, generally contain many technical and numerical ‘tricks’, which are incorporated, sometimes in an implicit way, with the aim of improving stability and performance of a solver. This can mean that sometimes a solution of more complex equations, which require sophisticated numerical schemes, is not necessarily more accurate than a solution of simplified equations, for which numerical calculations are more transparent and, moreover, a part of them can be performed analytically.”","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,166,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 153 Peseux et al. (2005) [3.71] numerically solve the three-dimensional Wagner problem using the finite element method. A numerical analysis is performed for both rigid and deformable structures. The fluid problem is represented in terms of a potential velocity formulation. A variational formulation together with a finite element method is adopted to solve the Wagner problem. A wetting correction is obtained through an iterative procedure. The numerical resolution is validated with simple problems, such as the water slamming problem of a two-dimensional wedge with small deadrise or an axis-symmetric cone. Good agreement between numerical and analytical results is achieved. The structural governing equations are solved using the finite element method. The fully coupled problem is then resolved with the same method. This formulation introduces a coupling matrix. The evaluation of its terms is checked for the sloshing problem in a tank with an elastic beam in the two-dimensional case and with an elastic plate in the three-dimensional case. Korobkin et al. (2006) [3.49] combine a finite element method with the Wagner approach to develop an efficient numerical algorithm for the analysis of the interaction between a complex elastic structure and the liquid during slamming. Only the distribution of the velocity potential along the wetted part of the structure is required to compute the structural deflection and the bending stress distribution. This result is obvious within linear hydro-elasticity; however, the problem under consideration is nonlinear because the extent of the wetted part of the structure is a priori unknown. The decoupling of the hydrodynamic and structural analyses used in this reference is a generalized normal mode method. The generalization recognizes that the wetted area is unknown a priori and has to be determined together with the structural deflection. The hydrodynamic pressure is not evaluated and consequently the calculations of the velocity potential are reduced within the finite element method to the evaluation of the added mass matrix. The elements of the added mass matrix are analytically obtained and this makes the calculations of the structural response fast and efficient. Position and dimension of the contact region between the structure and the liquid are determined from the Wagner condition without additional assumptions. This condition is complicated and nonlinear, but it is shown that the Wagner condition is equivalent to a system of two ordinary differential equations for the coordinates of the contact points. Finally, the original coupled problem is reduced to a nonlinear system of ordinary differential equations for the displacements of the beam elements and the coordinates of the contact points. The system is integrated numerically by the fourth-order Runge-Kutta method. The analysis is valid for any blunt elastic structure entering water at moderate velocity.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,167,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 154 The advantage of this method is that the coupling procedure is quite clear and the system of equations to integrate in time is of lower order (equal to the number of retained modes). The weakness may lie in the representation of very high slamming loads where the number of necessary modes increases, especially in the first few time instants. An analysis of the elastic wedge entry problem is performed by Lu et al. (2000) [3.53]. In the paper, the hydrodynamic problem is solved based on the BEM together with the fully nonlinear free surface condition. The structural response is analyzed based on linear elastic theory using the FEM. The full fluid-structure interaction is included. The jet formed along the body surface is taken into account by introducing an extra jet-element. The finite element method is used to analyze the elastic response of the structure. The plates on both sides are divided into two-node finite elements. During water entry, the hydrodynamic pressure acting upon the wetted surface is obtained from Bernoulli’s equation. When the pressure distribution acting upon the plates is found, the solution for the structural response can also be solved. In order to obtain the global coupled structural equilibrium equations, the nonlinear terms are linearized in Bernoulli’s equation. The FEM for structural analysis and BEM for hydrodynamic analysis have identical element nodes on the wetted surface. The method presented in this paper can be extended for the three-dimensional slamming problem. 3.1.3.5 Boussinesq-based Modeling of Wave-Structure Interactions Numerical Boussinesq methods can be used to compute loads on surface-piercing structures. They are particularly efficient for slender bodies, for which diffraction effects can be neglected, since a simple finite difference scheme on a rectangular grid can be used. This is done by Larsen et al. (2004) [3.51], who generated nonlinear irregular wave time series numerically without any structure and computed the resulting forces on offshore bottom-mounted wind turbines by means of an analytical model. This approach is also suggested in IEC 61400-3 (2009) [3.40]. Another possibility is to incorporate new boundary conditions around the structure in the Boussinesq numerical model and compute the resulting loads by directly integrating the pressure. In this case, some limitations caused by the grid resolution in the vicinity of the structure have to be considered. Existing resolution schemes used for Boussinesq wave-structure interactions include:","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,168,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 155 • Finite difference with a rectangular grid. This fast scheme is used by Fuhrman et al. (2005) [3.34] to compute the run-up on rectangular structures. It is not documented how good the estimation of wave forces can be for rectangular structures. This scheme may not be adapted to circular or more complex geometries. • Finite difference with a curvilinear grid. This scheme is introduced by Wang et al. (1992) [3.95] for circular cylinders. They use an analytical coordinate transformation to map an initial rectangular grid to a grid that accounts for the contour of the circular cylinder. This resolution scheme is generalized to more complex geometries by Shi et al. (2001) [3.77], who compute nonlinear wave propagation in a circular channel as well as in the Ponce de Leon inlet. • Finite elements with an unstructured mesh. There are a few attempts to integrate Boussinesq equations by means of a finite element scheme. This is done by e.g. Zhong and Wang (2009) [3.102] who use an unstructured triangular mesh to study the slamming loads on cylinder arrays. However, with this scheme, non-physical high-frequency oscillations have to be dealt with. The following paragraphs give a short list of papers related to the study of wave-structure interactions by numerical Boussinesq models. Some wave run-up studies are also included to show the capabilities of Boussinesq-based methods, even though loads are not computed. Wang et al. (1992) [3.95] consider the three-dimensional interaction between solitary waves and a surface-piercing circular cylinder. The system of Boussinesq equations used in the study is adapted from Wu (1981) [3.100]. It is weakly nonlinear and makes use of the layer-mean potential instead of the potential at the bottom. One should therefore expect that the water depth validity domain be restricted to shallow water. The numerical integration is performed by means of a finite-difference scheme. However, the difficulties in the modeling of the boundary conditions on the cylinder are considered by introducing a coordinate transformation that maps the cylinder surface back to a simple rectangular grid (curvilinear grid). The resulting force on the circular cylinder is obtained by integrating the pressure computed from the Bernoulli equation. The numerical solution is initialized with an analytical solitary wave as described in Section 3.1.3. No comparison with experimental data is included in this paper.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,169,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 156 The previously mentioned study is pursued further in Wang and Jiang (1994) [3.94], where the interactions of solitary waves with pairs of cylinders, both in tandem and transversely arranged, are considered. As in Wang et al. (1992) [3.95], a curvilinear coordinate system is adopted to better describe the flow in the vicinity of the cylinders. In addition, a more general double-grid resolution scheme is implemented. The first kind of grid is uniform and rectangular, whereas the second one is circular and matches the geometry of each cylinder. The solution is matched simply by using interpolation. Time series of the estimated global forces on the cylinders are presented without comparison with experimental data. Bingham et al. (2004) [3.9] and Fuhrman et al. (2005) [3.34] apply the Boussinesq numerical model derived in Madsen et al. (2002) [3.55] and Madsen et al. (2003) [3.56] to study run-up and diffraction of regular waves by a rectangular surface-piercing structure. Although the resulting force is not computed, it could be done in practice through pressure integration. The integration of the Boussinesq equations, which in this case are also valid in deep water, is performed using a finite difference scheme. This work is pursued further in Fuhrman and Madsen (2008) [3.32], who included a moving wet-dry boundary algorithm to estimate the run-up around a conical island. Comparisons with surface elevation measurements from Molin et al. (2005) [3.63] show very good agreement. More details regarding the method can also be found in Fuhrman (2004) [3.33]. Jamois et al. (2006) [3.46] study the nonlinear wave run-up on bottom-mounted and surface- piercing rectangular structures and compare the results from their Boussinesq numerical model to experiments. They re-formulate the method developed by Madsen et al. (2003) [3.56] in terms of the velocity potential instead of horizontal velocities. The total number of unknowns is reduced from 7 to 5, which increases the computational efficiency. In addition, the numerical stability of the method seems to be improved, especially when dealing with structures with sharp corners. However, the domain of validity for the water depth is reduced to kd ≤ 4, where k is the wave number and d is the water depth, with an accuracy of about 3% for the wave kinematics. They use a finite difference integration scheme with a uniform rectangular grid, which is adapted to the geometry of the surface-piercing structure. The grid is chosen to avoid the corners of the rectangular structure, where the potential flow solution shows singularities. The latter are still responsible for high-frequency numerical noise, which has to be filtered out. The experimental results used for comparisons involved regular waves generated in a 16 m by 28 m offshore wave tank as described in Molin et al. (2005) [3.63]. Several wave steepness and relative wave","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,170,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 157 directions are investigated. A good quantitative agreement is obtained between the numerical and experimental results for the nonlinear wave run-up, even for steep waves. In a recent paper by Zhong and Wang (2009) [3.102], the nonlinear interaction between shallow water waves and cylindrical structures are modeled using a finite element integration method. The Boussinesq equations used in the study are those from Wu (1981) [3.100] so that the model is valid in shallow water only. The depth-averaged velocity vector is used to relax the z-dependency in the equations and the mass conservation (Laplace equation) is consequently fulfilled exactly. The finite element scheme makes it possible to use unstructured triangular meshes to discretize the fluid around relatively complex structures as cylinder arrays. However, spurious numerical oscillations have to be damped out artificially in order to stabilize the finite element integration scheme. Forces due to the interaction of a solitary wave with a circular cylinder and an array of four circular cylinders are estimated by pressure integration for several wave slopes. Comparison with experimental measurements from Yates and Wang (1994) [3.101] show a fairly good agreement with regard to the surface elevation but the numerically computed forces are overestimated, especially for steep waves. 3.1.4 Slamming Experiments The determination of slamming loads from steep and breaking waves is theoretically very complex. Hence, experiments are crucial for the validation of theories, numerical methods and software tools. In some cases, slamming loads are also directly estimated using model testing. Due to the random nature of slamming loads, which exhibit a particularly large statistical scattering, measuring slamming loads is challenging work. There is a rich collection of literature on model test measurements of local and global loads on fixed vertical cylinders and similar structures in non-breaking as well as breaking waves. Experimental activities are reported both from the offshore engineering and the coastal engineering communities. The experiment set-ups cover deep, intermediate and shallow water conditions. This section provides a review of relevant slamming experiments. Most of the referenced experiments apply breaking waves generated either by focusing on summation of many harmonic components, or by breaking of regular waves due to a shoal. Only a few of them apply waves breaking randomly in an irregular wave field. Some of the early","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,171,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 158 studies measure the “quasi-static” global force without considering the time varying slamming component. The slamming force is modeled within the framework of the Morison equation. Additional drag and inertia coefficients are obtained through data fitting to match the experimental results. In the original papers, most of the results are given either in normalized scales or in model scale. For comparison and reference purposes, whenever physical values are addressed, they are scaled up to a full scale corresponding to a breaking wave height of about 15 m – 20 m and a crest height of about 10 m – 15 m, using Froude’s law. Diameters or cross-sections of the tubular structure members correspond typically to the range 4 m – 15 m. 3.1.4.1 Local Wave Slamming Loads on Circular Cylinders For general circular cylinders with a radius R, the peripherally integrated force per unit height, as defined in Equation (3.7), takes the following expression: 2 RV C f s S ρ = (3.18) fS is sometimes referred to as the line force, or the sectional force. This equation is used to estimate the equivalent slamming coefficient for a given measurement of slamming force. For the local effect on small area of circular cylinders, the equation of local pressure pS is in the similar form as that of the slamming pressure on a flat plate. 2 , 2 / 1 2 2 2 2 1 ) ( 2 ) ( V C x c RV x p Local s S ρ ρ = − = for ) ( | | t c x < (3.19) where the local slamming coefficient Cs,Local is a function of x and c (see Figure 3.1). Based on Wagner’s slamming load model described in Section 3.1.2.3, the wetted surface length c is determined by Equation (3.10) such that 2 1 2 2 / 1 2 2 , 4 4 ) ( 4 ) ( −             − ⋅ = − = R x R Vt x c R x C Local s for VRt t c x 2 ) ( | | = < (3.20) This local pressure coefficient can be used to compare with the experimental measurements. Theoretically, the local pressure coefficient is infinite at the immediate vicinity of ) ( | | t c x = as defined in Equation (3.20). However, the measured slamming pressure is always finite. This","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,172,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 159 discrepancy is partially due to the incorrect boundary conditions on the free surface at the immediate vicinity of ) ( | | t c x = . The potential flow solution around a flat plate, represented by Equation (3.20), gives an infinite vertical velocity at the plate edges, while in the case of circular cylinder slamming test, the velocity around the front of the wetted surface is almost horizontal and resembles a horizontal jet flow. The physics is apparently not well modeled near ) ( | | t c x = . On the other hand, experimental errors are also possible, given that the maximum slamming pressure strongly depends on the area over which the pressure is measured. In this sense, the experimental value is an averaged pressure over a small but finite area while the theoretical pressure is over an infinitesimal area. A commonly used reference is the experimental fitting done by Campbell and Weynberg (1980) [3.11]. They find that for a horizontal cylinder penetrating a water surface the local slamming coefficient Cs,Local takes a maximum value of 5.15 at the initial penetration stage, and reduces during the penetration. The observed local slamming coefficients along the wetted surface also appear fairly close to those predicted by Equation (3.20). Chaplin et al. (1992) [3.16] report a set of three experiments carried out at different model scales. Both regular and breaking waves are considered for circular bottom-mounted cylinders in finite water. The scales correspond to 1:8, 1:32 and 1:160, respectively, determined by matching a full- scale crest height of about 15m and celerity of 17 m/s. Full-scale cylinder diameters then correspond to 4 m, 5.1 m and 4 m, and the water depth corresponds to 40 m. Local pressures (measured by small pressure cells), global forces, wave elevation and wave particle velocities are measured. Breaking waves are mainly made by focused wave groups or similar techniques, while some tests are performed with breaking on a sloped bed. The highest local pressures reported correspond to around 300 kPa - 600 kPa at full scale that lead to the local slamming coefficients Cs,Local around 2 ~ 4. The results are lower than those obtained from other experiments reviewed herein. One possible explanation could be that the actual probes might not have been hit by the most intense part (tongue) of plunging wave. The actual size of the pressure sensors, which is not given in their report, is another uncertain factor. Chan et al. (1995) [3.15] perform a similar experiment with a fixed circular cylinder in a small scale, corresponding to 1:80 when it is compared with full scale crest height of 15m and celerity of 17 m/s. Deep-water plunging breakers are generated by a focusing wave technique similar to that in Chan and Melville (1988) [3.14]. Local pressure cells covering very small areas are used.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,173,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 160 They report extreme local pressures corresponding to Cs,Local about 30 - 90 in the worst condition. These are very high values partially because they are local quantities over very small areas and are subjected to large statistical uncertainties and spatial variations, which are also addressed in the paper through repeated experiments. The slamming duration is very short, with the extreme cases showing around 3 ms at full scale. The experiment also shows a significant sensitivity to the position of the breaking point relative to the cylinder; the largest pressures occur when the wave starts to break just on the cylinder wall. Air cushion effects are also discussed in the paper. Wienke and Oumeraci (2005) [3.98] carry out a large set of breaking wave experiments with circular cylinders of diameter corresponding to 5m at full scale in the large Hannover wave tank (GWK). The cylinders are fixed in both vertical and inclined positions relative to the calm water surface. The largest slamming load in breaking waves is observed in vertical position. Scaled up by 8:1, the crest height is about 15 m, the celerity is about 17 m/s, and the water depth is 32 m. Plunging breakers are generated by focused Gaussian wave packets. Local pressures, total forces, wave elevation and particle velocities are measured. The tests are in many respects similar to those by Chaplin et al. (1992) [3.16] as described above, while the maxima in the local pressure field seem to be better captured in this experiment. Extreme local pressures (from pressure cells) up to 12 MPa at full scale are observed, corresponding to a slamming coefficient Cs,Local about 70 – 80, which is similar to the smaller scale experiment by Chan et al. (1995) [3.15]. The effect of relative position of the breaking point is also studied in the paper. Suyuthi and Haver (2009) [3.84] report two different wave basin experiments with a semisubmersible (with rectangular columns) and a TLP (with circular columns). Wave slamming forces on platform columns in steep irregular waves are measured using the force panels of area size 11 m2 and 6 m2, respectively, at full scale, which allow deriving the pressures averaged over the area of the force panel rather than local pressures. The model scale is 1:55. A probabilistic approach, including a large number of 3-hour storm wave realizations (seed numbers), is used in the study. It is likely that most of the observed slamming events are due to breaking wave events. For 10,000-year storm conditions in the North Sea the spatially averaged extreme pressure levels are 2.6 MPa and 3.0 MPa at full scale for the semisubmersible and the TLP, respectively, at 90% fractile levels. With the estimated extreme particle velocities given in the paper as 17.7 m/s and 18.3 m/s, the spatially averaged slamming coefficients Cs,Local is estimated to be 16.7 and 18, respectively. In a later paper (Clauss et al., 2010 [3.18]) the velocities are revised to be in a range","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,174,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 161 between 16 m/s and 25 m/s in both cases, and the slamming coefficients are therefore lower than the above values (slightly higher than 10). Roos et al. (2010) [3.73] test a scaled model of a gravity-based structure with a caisson and four circular columns. Slamming is measured by means of a vertical array of small force cells with area 2.25 m2 at full scale. The water depth is 82.5 m. A model scale of 1:100 is applied. The presence of the large caisson may be considered to be similar to a distinct shallow water shoal. Tests in a 10,000-year North Sea irregular wave condition are reported. As described in Suyuthi and Haver (2009) [3.84] above, the model is tested in a number of 3-hour realizations for robust extreme value estimation, and 90% fractile level extremes are derived. Spatially averaged extreme pressures are found to be up to 3.5 MPa, which is larger than the averaged pressures for the two platforms reported by Suyuthi and Haver (2009) [3.84]. The difference may be due to using smaller force cells in this case. Stansberg (2011b) [3.81] analyzes data from 1:40 and 1:125 experiments under the deep water condition with breaking wave loads on a fixed column with rectangular cross section. Breaking waves are generated by a focusing wave technique as well as by random groups. Crest height is about 17 m, and the celerity is about 18 m/s – 19 m/s. Maximum particle velocities estimated from a CFD study are about 25 m/s. Local pressures are measured by a 7 × 7 square array covering 19 m2 at full scale, located in the area of the plunging wave attack. Total forces are also measured by a force cell of the same area, and it is verified that they agree well to the average pressure derived from the pressure array. The most extreme measured local pressures in the 1:40 tests are around 4 MPa – 5 MPa at full scale, while the scatter between repeated measurements is high. Maximum spatially averaged pressures over 19 m2 are typically around 2 MPa. In the 1:125 scaled tests, several tests show similar values, while some measurements show particularly high values of 25 MPa locally and with a spatial average around 10 MPa. These latter observations are made after a slight deliberate adjustment of the column position, with its front just at the starting point of the breaking, while such accurate adjustment and iterations are not possible in the 1:40 tests. Thus the 1:125 tests show that the results are very sensitive to the accurate relative position of the column. This observation is also made in several other studies. The very high pressure level indicates that repeated measurements are necessary before a final conclusion can be made from an experiment.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,175,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 162 Arntsen et al. (2011) [3.5] measure the vertical force profile from breaking waves on a fixed cylinder located on a shoal using several ring force transducers located vertically on the cylinder. Regular waves breaking on the shoal are generated. After scaling the results by 70:1, the crest height is about 17.5m, the celerity is about 20 m/s, and the shoal depth is 28 m. The transducers have a natural frequency in the range of 250 Hz - 900 Hz (model scale). Hence, the dynamic effects have to be removed by deconvolution. The vertical profile shows a distinct peak around 13 m above the still water level similar to observations from other studies. From the measured forces and by using Equation (3.18), the slamming coefficient Cs is found to be 4.27. 3.1.4.2 Global Force Measurements and Quasi-Static Approach In addition to the very rapid and localized slamming loads from steep and breaking waves, the global loads generated by the wave slamming on a cylinder are also of great interest. A number of publications (see e.g. Wiegel, 1982 [3.97]; Tanimoto et al., 1986 [3.86]; Wienke, 2001 [3.99]; Irschik et al., 2004 [3.44]; Wienke and Oumeraci, 2005 [3.98]) have reported measurements of global (depth-integrated) forces and moments on a vertical cylinder, which is either bottom-hinged with a stiff spring force sensor system or hanging “freely” using two connection points. In both cases the set-up corresponds to an almost fixed condition due to the use of a stiff force spring sensor system. The natural period of the global system is clearly longer than that of the excitation force, and therefore the force may be considered as quasi-static in that respect. Still the measured forces are influenced by dynamic resonance effects due to system characteristics, and should usually be considered as system response forces rather than direct excitation forces. The natural period of the system plays a critical role and should be properly taken into account. The effect from the time varying characteristics of the slamming force on the resulting force has been investigated by Tanimoto et al. (1986) [3.86], Wienke (2001) [3.99], Irschik et al., (2004) [3.44]. Another important factor for the total load is the fraction, also called the curling factor γ, of the crest height which impacts on the circular cylinder and can be considered having a vertical front with a very high, uniform particle velocity. The experimental results show large scattering of the value of γ. Depending on the inclination of cylinder relative to the still water surface, the estimated mean values of γ is between 0.2 and 0.8 (Wiegel, 1982 [3.97]; Tanimoto et al., 1986 [3.86]; Irschik et al., 2004 [3.44]; Wienke and Oumeraci, 2005 [3.98]).","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
17,176,"Contract M10PC00105: Design Standards for Offshore Wind Farms Final Report 163 Existence of high frequency ringing vibrations on vertical cylinders in steep and energetic waves is a relatively recent observation from model tests. The excitation is related to higher-order wave load effects (Tanimoto et al., (1986) [3.86]; Stansberg et al., (1995) [3.83], Krokstad et al. (1998) [3.50]). The ringing phenomenon may become an issue for wind turbine support structures subjected to passing steep waves. Chakrabarti et al. (1997) [3.12] estimated drag and inertial coefficients from model tests in breaking waves with current. In the case of waves only, a drag coefficient of 1.4 is estimated, while in the case of waves with current the drag coefficient is reduced to around 1.0. The inertia forces accounted for only about 5% – 10% of the total force, and coefficient estimates are therefore quite uncertain. In Tørum (1989) [3.88], local time-invariant drag and inertia coefficients, CD and CM are derived at various vertical levels on a cylinder, from steep regular wave measurements. Similar analyses are made from measurements in breaking waves (Kjeldsen et al., 1986 [3.48]). It is observed that the total forces, as well as the inertia coefficient CM, increases significantly above the mean water level and can reach up to around 6 at the crest surface. 3.1.4.3 Spatial and Temporal Average of Local Slamming Pressure Slamming of energetic breaking waves is found to exert high local pressures over a very small area (typically corresponding to 0.1 m2 or less at full scale). In some studies, the local peak pressure is found to correspond to around 20 MPa at full scale. The slamming peak pressure is also associated with a very short duration in the range of 2 ms – 10 ms. The highest peak normally comes with the shortest duration and the sharpest spatial distribution. The instantaneous spatial distribution often shows strong local effects, especially in the vertical direction since the waves are unidirectional. Meanwhile, the statistical scattering between repeated measurements is also very high, probably related to the random nature of the actual peak event and its location. These pressure levels, as well as the scattering, are confirmed by a number of independent experiments using cylindrical columns, rectangular columns and vertical walls. On the other hand, those randomly fluctuating shock pressures are not directly relevant to design. It is the pressure averaged over a larger area and with a longer duration that should be taken into account. The measurements made on spatially averaged pressures show clearly lower pressure levels, with maxima typically up to around 2 MPa – 3 MPa. The random scattering is also reduced while the acting time duration is increased.","Error: Failed to connect to Ollama. Please check that Ollama is downloaded, running and accessible. https://ollama.com/download"
